page|82
项目|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：||
货币资金|916,069,837.20|1,560,942,584.98
结算备付金||
拆出资金||
交易性金融资产|1,007,688.89|10,152,083.33
衍生金融资产||
page|83
应收票据|53,804,951.71|107,399,918.50
应收账款|856,279,905.20|742,921,303.25
应收款项融资|6,131,034.03|34,471,170.00
预付款项|24,500,732.62|34,387,756.25
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|24,377,799.49|23,696,453.89
其中：应收利息||
应收股利||
买入返售金融资产||
存货|660,932,267.67|682,095,367.64
合同资产||
持有待售资产||
一年内到期的非流动资产||637,623.11
其他流动资产|236,232,024.40|105,947,841.35
流动资产合计|2,779,336,241.21|3,302,652,102.30
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款||
长期股权投资|720,326,878.67|616,297,561.22
其他权益工具投资||
其他非流动金融资产||
投资性房地产|35,014,501.20|36,522,625.73
固定资产|1,457,209,844.29|1,046,267,047.93
在建工程|2,201,537.24|234,845,620.36
生产性生物资产||
油气资产||
使用权资产||
无形资产|167,815,365.11|182,909,620.26
开发支出|22,791,496.99|16,054,272.92
商誉|339,980,031.67|342,429,422.18
page|84
长期待摊费用|54,383,367.11|42,354,430.99
递延所得税资产|25,024,482.84|18,341,478.09
其他非流动资产|316,002,969.30|128,940,995.88
非流动资产合计|3,140,750,474.42|2,664,963,075.56
资产总计|5,920,086,715.63|5,967,615,177.86
流动负债：||
短期借款|324,707,845.26|528,594,481.49
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|116,979,965.57|22,427,664.80
应付账款|417,282,104.52|489,423,096.26
预收款项||87,395,474.57
合同负债|66,551,535.44|
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|51,642,809.30|61,991,915.98
应交税费|30,653,927.62|36,080,717.33
其他应付款|161,111,905.34|130,059,333.71
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债||91,067.58
其他流动负债|5,986,102.56|
流动负债合计|1,174,916,195.61|1,356,063,751.72
非流动负债：||
保险合同准备金||
长期借款|60,074,305.56|
应付债券|721,858,890.38|688,641,325.03
page|85
其中：优先股||
永续债||
租赁负债||
长期应付款||
长期应付职工薪酬||
预计负债||
递延收益|51,773,501.22|53,858,067.92
递延所得税负债|1,217,880.60|1,464,480.00
其他非流动负债||
非流动负债合计|834,924,577.76|743,963,872.95
负债合计|2,009,840,773.37|2,100,027,624.67
所有者权益：||
股本|665,721,421.00|665,712,402.00
其他权益工具|173,056,108.81|173,077,047.77
其中：优先股||
永续债||
资本公积|989,551,452.35|994,596,569.38
减：库存股||
其他综合收益|5,380,900.74|5,770,315.22
专项储备||
盈余公积|334,057,491.22|305,350,565.02
一般风险准备||
未分配利润|1,446,017,657.53|1,422,773,338.16
归属于母公司所有者权益合计|3,613,785,031.65|3,567,280,237.55
少数股东权益|296,460,910.61|300,307,315.64
所有者权益合计|3,910,245,942.26|3,867,587,553.19
负债和所有者权益总计|5,920,086,715.63|5,967,615,177.86
