page|131
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||60,146,409.44|-
客户存款和同业存放款项净增加额||-|-
向中央银行借款净增加额||-|-
向其他金融机构拆入资金净增加额||-|-
收到原保险合同保费取得的现金||-|-
收到再保业务现金净额||-|-
保户储金及投资款净增加额||-|-
收取利息、手续费及佣金的现金||-|-
拆入资金净增加额||-|-
回购业务资金净增加额||-|-
代理买卖证券收到的现金净额||-|-
收到的税费返还||75,816,976.29|34,108,395.19
收到其他与经营活动有关的现金|七、78（1）|27,260,666.13|70,438,418.52
经营活动现金流入小计||163,224,051.86|104,546,813.71
购买商品、接受劳务支付的现金||562,898,511.32|379,504,574.06
客户贷款及垫款净增加额||-|-
存放中央银行和同业款项净增加额||-|-
支付原保险合同赔付款项的现金||-|-
拆出资金净增加额||-|-
支付利息、手续费及佣金的现金||-|-
支付保单红利的现金||-|-
支付给职工及为职工支付的现金||306,355,729.55|172,220,439.98
支付的各项税费||8,195,290.58|2,232,451.45
支付其他与经营活动有关的现金|七、78（2）|148,598,981.96|87,994,443.90
经营活动现金流出小计||1,026,048,513.41|641,951,909.39
经营活动产生的现金流量净额||-862,824,461.55|-537,405,095.68
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,013,000,000.00|2,478,000,000.00
取得投资收益收到的现金||10,170,491.06|10,322,461.71
处置固定资产、无形资产和其他长期资产收回的现金净额||708.51|-
处置子公司及其他营业单位收到的现金净额||-|-
收到其他与投资活动有关的现金||-|-
投资活动现金流入小计||3,023,171,199.57|2,488,322,461.71
购建固定资产、无形资产和其他长期资产支付的现金||193,855,705.10|117,262,906.41
page|132
投资支付的现金||3,013,000,000.00|2,478,000,000.00
质押贷款净增加额||-|-
取得子公司及其他营业单位支付的现金净额||-|-
支付其他与投资活动有关的现金||-|-
投资活动现金流出小计||3,206,855,705.10|2,595,262,906.41
投资活动产生的现金流量净额||-183,684,505.53|-106,940,444.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||-|1,221,028,060.00
其中：子公司吸收少数股东投资收到的现金||-|-
取得借款收到的现金||668,925,711.75|311,919,734.88
收到其他与筹资活动有关的现金||-|-
筹资活动现金流入小计||668,925,711.75|1,532,947,794.88
偿还债务支付的现金||178,675,564.54|34,094,813.39
分配股利、利润或偿付利息支付的现金||32,332,010.74|23,026,870.58
其中：子公司支付给少数股东的股利、利润||-|-
支付其他与筹资活动有关的现金|七、78（6）|12,196,095.74|45,000,000.00
筹资活动现金流出小计||223,203,671.02|102,121,683.97
筹资活动产生的现金流量净额||445,722,040.73|1,430,826,110.91
四、汇率变动对现金及现金等价物的影响||-803.63|-
五、现金及现金等价物净增加额||-600,787,729.98|786,480,570.53
加：期初现金及现金等价物余额||950,279,644.03|163,799,073.50
六、期末现金及现金等价物余额||349,491,914.05|950,279,644.03
