page|85
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|1|1,070,561,346.05|810,705,992.09
结算备付金|||
拆出资金|||
交易性金融资产|2|39,439,291.02|
衍生金融资产|||
应收票据|||
应收账款|5|997,203,325.96|791,096,800.30
应收款项融资|6||289,080.00
预付款项|7|109,546,359.35|81,289,923.40
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|105,024,365.21|99,865,004.81
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|9|1,367,748,411.47|741,779,717.80
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|13|160,312,750.03|83,312,616.70
流动资产合计||3,849,835,849.09|2,608,339,135.10
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|16|26,099,600.00|
长期股权投资|17|71,342,250.70|49,237,403.51
其他权益工具投资|18|157,649,774.94|115,684,146.34
其他非流动金融资产|19|3,028,944.93|
投资性房地产|20|21,951,889.35|34,660,073.34
固定资产|21|1,725,637,001.00|1,091,959,618.18
在建工程|22|454,550,603.11|389,372,544.27
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|26|179,965,056.50|178,161,978.55
开发支出|||
商誉|28|321,016,369.14|91,066,885.49
长期待摊费用|29|132,336,151.00|34,411,871.12
递延所得税资产|30|100,468,612.61|17,961,695.20
page|86
其他非流动资产|31|31,960,554.76|8,920,000.00
非流动资产合计||3,226,006,808.04|2,011,436,216.00
资产总计||7,075,842,657.13|4,619,775,351.10
流动负债：|||
短期借款|32|1,111,554,616.67|999,367,115.32
向中央银行借款|||
拆入资金|||
交易性金融负债|33||11,985,158.76
衍生金融负债|||
应付票据|35||18,000,000.00
应付账款|36|933,924,541.41|485,580,224.95
预收款项|||60,042,622.55
合同负债|38|211,054,443.95|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|39|85,928,329.36|39,988,120.41
应交税费|40|62,025,118.92|35,961,404.50
其他应付款|41|52,052,708.66|66,874,934.27
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|43|219,041,726.74|300,700,931.15
其他流动负债|44|7,424,843.30|
流动负债合计||2,683,006,329.01|2,018,500,511.91
非流动负债：|||
保险合同准备金|||
长期借款|45|593,204,946.86|4,735,733.65
应付债券|46|14,078,579.16|176,390,995.76
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|48|1,147,226.92|
长期应付职工薪酬|||
预计负债|||
递延收益|51|5,257,565.93|5,600,450.69
递延所得税负债||42,886,595.14|7,471,649.57
其他非流动负债|52|43,015,717.36|3,239,481.33
非流动负债合计||699,590,631.37|197,438,311.00
负债合计||3,382,596,960.38|2,215,938,822.91
所有者权益（或股东权益）：|||
实收资本（或股本）|53|374,400,741.00|333,585,453.00
其他权益工具|54|4,742,810.52|63,494,583.24
其中：优先股|||
永续债|||
page|87
资本公积|55|1,981,347,684.07|1,110,506,326.43
减：库存股|56|18,221,870.00|15,509,250.00
其他综合收益|57|-28,858,814.09|-22,703,633.72
专项储备|||
盈余公积|59|161,038,920.86|136,059,866.99
一般风险准备|||
未分配利润|60|1,082,244,368.68|728,637,733.40
归属 于母公司所有 者权益（或股东权益）合计||3,556,693,841.04|2,334,071,079.34
少数股东权益||136,551,855.71|69,765,448.85
所 有 者 权 益 （ 或 股 东 权益）合计||3,693,245,696.75|2,403,836,528.19
负债和所有者权益（或股东权益）总计||7,075,842,657.13|4,619,775,351.10
