page|142
项目|附注|2021 年度|2020 年度
一、营业总收入|||1,408,261,710.69  2,378,942,506.55
其中：营业收入|（四十一）||1,408,261,710.69  2,378,942,506.55
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|||1,228,193,254.42  2,278,433,433.05
其中：营业成本|（四十一）||1,000,063,800.52  2,033,969,369.66
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（四十二）|19,271,542.98|20,028,672.55
销售费用|（四十三）|1,465,405.09|905,438.07
管理费用|（四十四）|154,136,590.24|163,105,531.98
研发费用|（四十五）|1,536,362.37|3,673,713.06
财务费用|（四十六）|51,719,553.22|56,750,707.73
其中：利息费用||39,794,032.69|38,593,396.20
利息收入||1,596,562.10|992,620.68
加：其他收益|（四十七）|380,310.23|893,585.39
投资收益（损失以“－”号填列）|（四十八）|-1,023,218.57|-1,865,231.99
其中：对联营企业和合营企业的投资收益||-4,148,151.11|-565,342.37
以摊余成本计量的金融资产终止确认收益||-858,555.57|
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（四十九）||-1,735.00
信用减值损失（损|（五十）|14,602,236.99|6,491,535.01
page|143
失以“-”号填列）|||
资产减值损失（损失以“-”号填列）|（五十一）|-29,750,808.81|-53,583,571.47
资产处置收益（损失以“－”号填列）|（五十二）|-4,705.46|
三、营业利润（亏损以“－”号填列）||164,272,270.65|52,443,655.44
加：营业外收入|（五十三）|10,707,702.65|16,697,181.46
减：营业外支出|（五十四）|7,134,135.61|12,031,063.70
四、利润总额（亏损总额以“－”号填列）||167,845,837.69|57,109,773.20
减：所得税费用|（五十五）|33,141,680.61|9,965,670.65
五、净利润（净亏损以“－”号填列）||134,704,157.08|47,144,102.55
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||134,704,157.08|47,144,102.55
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||150,648,874.60|72,380,454.50
2.少数股东损益（净亏损以“-”号填列）||-15,944,717.52|-25,236,351.95
六、其他综合收益的税后净额||-3,018,293.77|689,693.71
（一）归属母公司所有者的其他综合收益的税后净额||-1,493,995.34|-1,413,975.22
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益||-1,493,995.34|-1,413,975.22
page|144
的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,493,995.34|-1,413,975.22
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,524,298.43|2,103,668.93
七、综合收益总额||131,685,863.31|47,833,796.26
（一）归属于母公司所有者的综合收益总额||149,154,879.26|70,966,479.28
（二）归属于少数股东的综合收益总额||-17,469,015.95|-23,132,683.02
八、每股收益：|||
（一）基本每股收益(元/股)|（五十六）|0.27|0.14
（二）稀释每股收益(元/股)|（五十六）|0.27|0.14
