page|137
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|（一）|78,961,287.21|32,752,953.59
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|（二）|106,000,000.00|
应收账款|（三）|678,265.05|110,792,880.50
应收款项融资|（四）|41,000,000.00|120,000,000.00
预付款项|（五）|7,124,078.09|13,694,437.31
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|（六）|2,873,449.34|2,305,367.96
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|（七）|64,890,773.00|53,203,698.65
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|（八）|7,963,766.94|12,624,825.92
流动资产合计||309,491,619.63|345,374,163.93
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|（九）|495,294,493.64|266,842,513.46
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|（十）|1,319,534,902.76|898,105,896.89
page|138
在建工程|（十一）|696,618,492.45|928,071,026.21
生产性生物资产|||
油气资产|||
使用权资产|（十二）|2,103,708.14|0
无形资产|（十三）|2,143,443,347.36|2,166,071,845.12
开发支出|||
商誉|（十四）||
长期待摊费用|（十五）|2,558,501.61|4,877,892.86
递延所得税资产|（十六）|12,047,989.30|17,290,197.10
其他非流动资产|（十七）|20,583,796.82|288,159,979.76
非流动资产合计||4,692,185,232.08|4,569,419,351.40
资产总计||5,001,676,851.71|4,914,793,515.33
流动负债：|||
短期借款|（十八）|126,234,060.56|120,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|（十九）|331,138,885.73|239,715,851.54
预收款项|（二十）|8,000.00|
合同负债|（二十一）|61,338,424.42|217,457,041.76
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|（二十二）|36,132,453.07|27,977,310.15
应交税费|（二十三）|20,981,864.79|25,211,570.90
其他应付款|（二十四）|260,010,791.77|210,583,574.39
其中：应付利息||1,707,065.51|1,075,163.87
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|（二十五）|129,189,782.93|144,000,000.00
其他流动负债|（二十六）|57,973,995.18|28,269,132.63
流动负债合计||1,023,008,258.45|1,013,214,481.37
非流动负债：|||
保险合同准备金|||
长期借款|（二十七）|165,000,000.00|228,000,000.00
应付债券|（二十八）|270,560,637.56|280,091,522.14
page|139
其中：优先股|||
永续债|||
租赁负债|（二十九）|831,109.35|
长期应付款|||
长期应付职工薪酬|（三十）|21,877.90|20,143.61
预计负债|（三十一）|85,307,573.13|93,018,669.54
递延收益|||
递延所得税负债|（十六）|118,753,137.03|118,753,137.03
其他非流动负债|（三十二）|4,397,259.54|3,871,795.45
非流动负债合计||644,871,594.51|723,755,267.77
负债合计||1,667,879,852.96|1,736,969,749.14
所有者权益（或股东权益）：|||
实收资本（或股本）|（三十三）|555,312,548.00|555,147,178.00
其他权益工具|（三十四）|63,426,656.37|66,586,294.17
其中：优先股|||
永续债|||
资本公积|（三十五）|638,108,666.65|636,203,568.77
减：库存股|（三十六）||16,520,705.85
其他综合收益|（三十七）|-2,853,795.83|-1,359,800.49
专项储备|（三十八）|9,774,081.38|10,636,302.78
盈余公积|（三十九）|180,214,430.55|170,144,991.12
一般风险准备|||
未分配利润|（四十）|1,236,026,738.57|1,095,447,303.40
归属于母公司所有者权益（或股东权益）合计||2,680,009,325.69|2,516,285,131.90
少数股东权益||653,787,673.06|661,538,634.29
所有者权益（或股东权益）合计||3,333,796,998.75|3,177,823,766.19
负债和所有者权益（或股东权益）总计||5,001,676,851.71|4,914,793,515.33
