page|125
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,971,970,383.80|1,274,193,017.85
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|805,821.27|144,421.11
收到其他与经营活动有关的现金|364,057,709.84|191,953,258.25
经营活动现金流入小计|2,336,833,914.91|1,466,290,697.21
购买商品、接受劳务支付的现金|894,843,648.62|774,923,129.56
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|328,876,715.11|207,009,022.31
支付的各项税费|210,519,032.68|142,308,984.65
支付其他与经营活动有关的现金|797,767,805.61|384,580,919.75
经营活动现金流出小计|2,232,007,202.02|1,508,822,056.27
经营活动产生的现金流量净额|104,826,712.89|-42,531,359.06
二、投资活动产生的现金流量：||
收回投资收到的现金|119,361,763.50|
page|126
取得投资收益收到的现金|1,200,303.33|
处置固定资产、无形资产和其他长期资产收回的现金净额|1,647,845.47|27,700.00
处置子公司及其他营业单位收到的现金净额|20,366,342.36|
收到其他与投资活动有关的现金||1,301.00
投资活动现金流入小计|142,576,254.66|29,001.00
购建固定资产、无形资产和其他长期资产支付的现金|1,348,181,425.87|913,864,351.59
投资支付的现金||182,490,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|8,099,600.00|4,137,900.00
投资活动现金流出小计|1,356,281,025.87|1,100,492,251.59
投资活动产生的现金流量净额|-1,213,704,771.21|-1,100,463,250.59
三、筹资活动产生的现金流量：||
吸收投资收到的现金|35,568,600.00|66,399,100.00
其中：子公司吸收少数股东投资收到的现金|35,568,600.00|58,399,100.00
取得借款收到的现金|2,465,102,444.63|2,065,004,363.52
收到其他与筹资活动有关的现金|272,770,000.00|90,000,000.00
筹资活动现金流入小计|2,773,441,044.63|2,221,403,463.52
偿还债务支付的现金|1,110,651,904.00|622,900,000.00
分配股利、利润或偿付利息支付的现金|213,285,088.61|120,743,242.69
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|207,770,860.92|175,409,628.51
筹资活动现金流出小计|1,531,707,853.53|919,052,871.20
筹资活动产生的现金流量净额|1,241,733,191.10|1,302,350,592.32
四、汇率变动对现金及现金等价物的影响|3,445,228.27|-8,779.85
五、现金及现金等价物净增加额|136,300,361.05|159,347,202.82
加：期初现金及现金等价物余额|484,659,588.24|325,312,385.42
六、期末现金及现金等价物余额|620,959,949.29|484,659,588.24
