page|70
项目|附注|2020 年度|2019 年度
一、营业总收入||620,574,333.68|662,674,768.89
其中：营业收入||620,574,333.68|662,674,768.89
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||498,998,355.40|531,835,156.47
其中：营业成本||386,414,543.42|413,041,634.95
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||2,684,473.35|3,131,949.00
销售费用||7,328,871.59|15,100,073.26
管理费用||78,222,576.42|73,260,502.54
研发费用||21,049,398.58|27,145,537.52
财务费用||3,298,492.04|155,459.20
其中：利息费用||8,602,264.41|9,380,893.17
利息收入||6,271,044.61|8,112,488.05
加：其他收益|||
投资收益（损失以“－”号填||7,446,555.56|3,974,694.44
page|71
列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||319,502.91|82,112.58
资产减值损失（损失以“-”号填列）||-3,503,483.39|-20,118,485.19
资产处置收益（损失以“－”号填列）||2,471,236.60|
三、营业利润（亏损以“－”号填列）||128,309,789.96|114,777,934.25
加：营业外收入||6,121,377.15|4,309,822.55
减：营业外支出||981,357.63|528,650.54
四、利润总额（亏损总额以“－”号填列）||133,449,809.48|118,559,106.26
减：所得税费用||16,371,017.58|14,316,592.27
五、净利润（净亏损以“－”号填列）||117,078,791.90|104,242,513.99
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||117,078,791.90|104,242,513.99
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||117,078,791.90|104,242,513.99
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||20,351.21|-794.91
（一）归属母公司所有者的其他综合收益的税后净额||20,351.21|-794.91
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||20,351.21|-794.91
page|72
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||20,351.21|-794.91
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||117,099,143.11|104,241,719.08
（一）归属于母公司所有者的综合收益总额||117,099,143.11|104,241,719.08
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.13|0.13
（二）稀释每股收益(元/股)||0.13|0.13
