page|100
项目|2020 年度|2019 年度
一、营业总收入|995,043,551.64|1,124,493,081.14
其中：营业收入|995,043,551.64|1,124,493,081.14
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|875,159,691.82|924,491,509.84
其中：营业成本|685,238,370.13|712,884,032.70
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|10,195,840.78|11,760,619.96
销售费用|46,805,821.05|60,423,147.29
管理费用|81,510,300.76|80,758,425.58
研发费用|44,034,784.61|52,465,049.78
page|101
财务费用|7,374,574.49|6,200,234.53
其中：利息费用|8,883,291.61|7,962,886.99
利息收入|1,914,301.01|2,026,701.36
加：其他收益|27,862,869.76|11,166,684.97
投资收益（损失以“－”号填列）|-3,325,754.75|1,502,659.64
其中：对联营企业和合营企业的投资收益|-4,852,660.00|-2,971,048.00
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||98,465.75
信用减值损失（损失以“-”号填列）|-90,142.37|-2,349,800.03
资产减值损失（损失以“-”号填列）|-1,350,186.49|-7,117,486.81
资产处置收益（损失以“-”号填列）|-854,808.75|-2,638,185.17
三、营业利润（亏损以“－”号填列）|142,125,837.22|200,663,909.65
加：营业外收入|2,173,902.57|1,265,565.71
减：营业外支出|1,848,271.74|3,071,382.36
四、利润总额（亏损总额以“－”号填列）|142,451,468.05|198,858,093.00
减：所得税费用|25,339,020.83|37,359,518.32
五、净利润（净亏损以“－”号填列）|117,112,447.22|161,498,574.68
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|117,112,447.22|161,498,574.68
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|115,168,513.54|159,917,622.50
2.少数股东损益|1,943,933.68|1,580,952.18
六、其他综合收益的税后净额|-101,338.72|16,276.87
page|102
归属母公司所有者的其他综合收益的税后净额|-101,338.72|16,276.87
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-101,338.72|16,276.87
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-101,338.72|16,276.87
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|117,011,108.50|161,514,851.55
归属于母公司所有者的综合收益总额|115,067,174.82|159,933,899.37
归属于少数股东的综合收益总额|1,943,933.68|1,580,952.18
八、每股收益：||
（一）基本每股收益|0.1237|0.1726
（二）稀释每股收益|0.1237|0.1719
