page|85
项目|2020 年度|2019 年度
一、营业总收入|288,468,801.88|782,275,986.27
其中：营业收入|288,468,801.88|782,275,986.27
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|426,676,064.17|916,598,079.05
其中：营业成本|258,136,353.41|645,495,959.11
利息支出||
手续费及佣金支出||
退保金||
page|86
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|3,710,606.17|5,058,724.20
销售费用|32,968,830.37|96,941,107.64
管理费用|70,224,966.61|76,005,765.53
研发费用|40,361,612.22|74,064,349.05
财务费用|21,273,695.39|19,032,173.52
其中：利息费用|2,092,002.79|25,125,816.87
利息收入|845,507.09|3,999,762.76
加：其他收益|13,893,769.71|5,641,985.79
投资收益（损失以“－”号填列）|2,997,645.28|727,844.10
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-17,056,141.73|-1,629,626.11
信用减值损失（损失以“-”号填列）|-9,515,707.09|-47,835,198.92
资产减值损失（损失以“-”号填列）|-4,625,589.41|-14,940,174.70
资产处置收益（损失以“-”号填列）|-144,409.66|-557,966.49
三、营业利润（亏损以“－”号填列）|-152,657,695.19|-192,915,229.11
加：营业外收入|472,960.94|3,767,047.48
减：营业外支出|1,528,935.05|13,414,380.28
四、利润总额（亏损总额以“－”号填列）|-153,713,669.30|-202,562,561.91
减：所得税费用|45,300.07|636,449.33
五、净利润（净亏损以“－”号填列）|-153,758,969.37|-203,199,011.24
page|87
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-153,758,969.37|-203,199,011.24
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-153,758,969.37|-203,199,011.24
2.少数股东损益||
六、其他综合收益的税后净额|6,900,898.51|670,465.37
归属母公司所有者的其他综合收益的税后净额|6,900,898.51|670,465.37
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|6,900,898.51|670,465.37
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|6,900,898.51|670,465.37
7.其他||
归属于少数股东的其他综合收益的税后净额||
page|88
七、综合收益总额|-146,858,070.86|-202,528,545.87
归属于母公司所有者的综合收益总额|-146,858,070.86|-202,528,545.87
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|-0.2001|-0.2724
（二）稀释每股收益|-0.2001|-0.2724
