page|160
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|415,921,431.48|71,853,236.52
结算备付金|||
拆出资金|||
交易性金融资产|七、2|50,041,142.80|20,454,449.17
衍生金融资产|||
应收票据|||
应收账款|七、5|112,330,026.52|112,559,374.70
应收款项融资|||
预付款项|七、7|11,034,469.49|12,271,506.18
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|6,227,095.96|2,020,920.48
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|5,059,866.90|547,442.87
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
page|161
其他流动资产|七、13|12,667,908.05|2,682,978.11
流动资产合计||613,281,941.20|222,389,908.03
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|4,604,983.92|5,142,406.27
其他权益工具投资|||
其他非流动金融资产|七、19|51,052,602.74|
投资性房地产|||
固定资产|七、22|184,605,482.93|141,156,431.63
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|七、25|60,849,937.75|
无形资产|七、26|2,434,401.83|1,854,076.87
开发支出|||
商誉|||
长期待摊费用|七、29|6,009,554.51|5,056,772.25
递延所得税资产|||
其他非流动资产|||
非流动资产合计||309,556,963.68|153,209,687.02
资产总计||922,838,904.88|375,599,595.05
流动负债：|||
短期借款|七、32|122,806,302.00|62,777,591.80
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|75,903,989.68|81,245,867.54
预收款项|||
合同负债|七、38|40,566,874.11|27,150,817.45
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|12,338,192.44|21,258,618.55
应交税费|七、40|5,496,742.75|2,666,508.13
其他应付款|七、41|2,739,232.57|1,817,716.60
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
page|162
一年内到期的非流动负债|七、43|31,650,592.01|
其他流动负债|七、44|3,307,501.83|2,052,656.88
流动负债合计||294,809,427.39|198,969,776.95
非流动负债：|||
保险合同准备金|||
长期借款|七、45|9,822,222.20|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|35,735,006.78|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计|七、52|45,557,228.98|
负债合计||340,366,656.37|198,969,776.95
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|47,462,175.00|35,462,175.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,184,891,218.39|506,602,716.27
减：库存股|||
其他综合收益|七、57|-1,128,068.52|-760,838.00
专项储备|||
盈余公积|||
一般风险准备|||
未分配利润|七、60|-645,076,677.95|-362,291,340.19
归属于母公司所有者权益（或股东权益）合计||586,148,646.92|179,012,713.08
少数股东权益||-3,676,398.41|-2,382,894.98
所有者权益（或股东权益）合计||582,472,248.51|176,629,818.10
负债和所有者权益（或股东权益）总计||922,838,904.88|375,599,595.05
