page|61
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,847,350,030.98|1,942,766,727.10
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||12,414,367.40|22,752,215.31
收到其他与经营活动有关的现金|七、78|72,418,001.56|111,705,268.09
经营活动现金流入小计||2,932,182,399.94|2,077,224,210.50
购买商品、接受劳务支付的现金||2,347,696,549.96|1,648,680,213.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现||278,134,881.94|303,749,018.22
page|62
金|||
支付的各项税费||74,510,812.03|109,161,435.87
支付其他与经营活动有关的现金|七、78|197,213,561.61|241,995,438.99
经营活动现金流出小计||2,897,555,805.54|2,303,586,106.08
经营活动产生的现金流量净额||34,626,594.40|-226,361,895.58
二、投资活动产生的现金流量：|||
收回投资收到的现金||36,452,400.00|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||593,198,028.88|229,965,073.73
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||629,650,428.88|229,965,073.73
购建固定资产、无形资产和其他长期资产支付的现金||26,520,163.17|27,297,399.63
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||26,520,163.17|27,297,399.63
投资活动产生的现金流量净额||603,130,265.71|202,667,674.10
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||360,000,000.00|447,800,000.00
收到其他与筹资活动有关的现金|七、78|10,000,000.00|
筹资活动现金流入小计||370,000,000.00|447,800,000.00
偿还债务支付的现金||625,555,570.68|537,800,000.00
分配股利、利润或偿付利息支付的现金||61,185,087.36|63,420,780.61
其中：子公司支付给少数股东的股利、利润|||9,900,000.00
支付其他与筹资活动有关的现金|七、78|52,760,988.37|99,845,377.69
筹资活动现金流出小计||739,501,646.41|701,066,158.30
筹资活动产生的现金流量净额||-369,501,646.41|-253,266,158.30
四、汇率变动对现金及现金等价物的影响||-936,855.71|208,333.04
五、现金及现金等价物净增加额||267,318,357.99|-276,752,046.74
加：期初现金及现金等价物余额||417,078,342.41|693,830,389.15
六、期末现金及现金等价物余额||684,396,700.40|417,078,342.41
