page|71
项目|2021 年度|2020 年度
一、营业总收入|2,406,997,413.64|1,977,500,164.78
其中：营业收入|2,406,997,413.64|1,977,500,164.78
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,112,314,700.68|1,711,961,499.60
其中：营业成本|1,951,187,165.06|1,565,506,449.56
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|8,702,315.01|6,462,916.79
销售费用|40,081,309.73|31,736,017.08
管理费用|88,230,673.65|88,565,842.64
研发费用|40,382,699.46|19,198,391.94
财务费用|-16,269,462.23|491,881.59
其中：利息费用|12,247,687.07|9,231,634.81
利息收入|27,182,238.02|9,852,690.12
加：其他收益|11,714,726.32|8,476,272.65
投资收益（损失以“－”号填列）|6,197,076.16|2,856,806.91
其中：对联营企业和合营企业的投资收益|1,069,906.08|-3,571,926.33
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|637,273.43|-1,054,311.97
信用减值损失（损失以“-”号填列）|-5,534,318.75|-6,646,058.59
page|72
资产减值损失（损失以“-”号填列）|-1,841,118.21|-861,995.04
资产处置收益（损失以“-”号填列）|323.00|261,000.97
三、营业利润（亏损以“－”号填列）|305,856,674.91|268,570,380.11
加：营业外收入|5,631,646.26|1,901,236.49
减：营业外支出|424,623.27|1,027,169.80
四、利润总额（亏损总额以“－”号填列）|311,063,697.90|269,444,446.80
减：所得税费用|65,537,267.68|76,175,758.10
五、净利润（净亏损以“－”号填列）|245,526,430.22|193,268,688.70
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|245,526,430.22|193,268,688.70
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|245,352,782.01|196,109,088.73
2.少数股东损益|173,648.21|-2,840,400.03
六、其他综合收益的税后净额|-299,195.22|-347,373.39
归属母公司所有者的其他综合收益的税后净额|-280,113.84|-287,501.52
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-280,113.84|-287,501.52
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-280,113.84|-287,501.52
7.其他||
归属于少数股东的其他综合收益的税后净额|-19,081.38|-59,871.87
七、综合收益总额|245,227,235.00|192,921,315.31
归属于母公司所有者的综合收益总额|245,072,668.17|195,821,587.21
归属于少数股东的综合收益总额|154,566.83|-2,900,271.90
page|73
八、每股收益：||
（一）基本每股收益|0.65|0.52
（二）稀释每股收益|0.65|0.52
