page|134
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,505,906,946.47|4,834,079,197.28
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|9,471,491.03|6,249,718.18
收到其他与经营活动有关的现金|130,979,527.70|129,481,941.84
经营活动现金流入小计|3,646,357,965.20|4,969,810,857.30
购买商品、接受劳务支付的现金|427,006,954.59|453,021,495.56
page|135
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|704,850,978.14|814,329,027.06
支付的各项税费|304,880,666.19|857,172,191.40
支付其他与经营活动有关的现金|835,290,346.49|1,338,643,343.95
经营活动现金流出小计|2,272,028,945.41|3,463,166,057.97
经营活动产生的现金流量净额|1,374,329,019.79|1,506,644,799.33
二、投资活动产生的现金流量：||
收回投资收到的现金|633,254,264.75|2,612,000,000.00
取得投资收益收到的现金|17,170,151.69|21,806,378.18
处置固定资产、无形资产和其他长期资产收回的现金净额|894,203.04|145,265.10
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|651,318,619.48|2,633,951,643.28
购建固定资产、无形资产和其他长期资产支付的现金|642,465,281.78|457,186,028.25
投资支付的现金|858,293,120.72|2,389,071,757.59
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,500,758,402.50|2,846,257,785.84
投资活动产生的现金流量净额|-849,439,783.02|-212,306,142.56
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|331,997,504.00|124,000,000.00
page|136
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|331,997,504.00|124,000,000.00
偿还债务支付的现金|277,716,000.00|37,704,000.00
分配股利、利润或偿付利息支付的现金|534,815,427.93|852,754,477.65
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|286,324,376.08|63,132,956.02
筹资活动现金流出小计|1,098,855,804.01|953,591,433.67
筹资活动产生的现金流量净额|-766,858,300.01|-829,591,433.67
四、汇率变动对现金及现金等价物的影响|-4,838,459.10|2,083,493.48
五、现金及现金等价物净增加额|-246,807,522.34|466,830,716.58
加：期初现金及现金等价物余额|1,111,942,178.61|645,111,462.03
六、期末现金及现金等价物余额|865,134,656.27|1,111,942,178.61
