page|58
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||149,544,532.88|166,911,205.73
结算备付金|||
拆出资金|||
交易性金融资产||51,010,428.08|
衍生金融资产|||
应收票据||15,497,419.76|12,002,636.40
应收账款||266,612,203.82|224,768,335.18
应收款项融资||247,366,149.56|195,090,109.80
预付款项||4,982,072.79|8,181,060.03
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||1,008,593.44|1,332,237.91
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||168,939,295.78|105,911,648.56
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||4,178,391.73|
流动资产合计||909,139,087.84|714,197,233.61
非流动资产：|||
page|59
发放贷款和垫款|||
债权投资||20,613,965.75|
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||385,273,542.86|363,140,884.80
在建工程||41,467,275.58|44,094,288.88
生产性生物资产|||
油气资产|||
使用权资产||996,408.62|
无形资产||29,697,875.99|28,626,183.89
开发支出|||
商誉|||
长期待摊费用||8,037,844.36|6,319,595.99
递延所得税资产||10,312,405.94|10,356,982.76
其他非流动资产||3,278,336.38|5,710,988.37
非流动资产合计||499,677,655.48|458,248,924.69
资产总计||1,408,816,743.32|1,172,446,158.30
流动负债：|||
短期借款||121,030,603.43|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||54,453,436.85|36,171,895.95
应付账款||157,696,597.20|115,164,287.87
预收款项|||
合同负债||670,532.99|249,946.90
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||29,776,170.23|23,616,682.72
应交税费||13,844,386.19|19,238,955.88
其他应付款||113,049.86|748,940.53
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||376,300.39|
其他流动负债||87,169.29|132,493.10
流动负债合计||378,048,246.43|195,323,202.95
非流动负债：|||
保险合同准备金|||
page|60
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||589,021.34|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||2,437,280.34|2,813,687.82
递延所得税负债||12,653,999.30|6,300,576.89
其他非流动负债|||
非流动负债合计||15,680,300.98|9,114,264.71
负债合计||393,728,547.41|204,437,467.66
所有者权益（或股东权益）：|||
实收资本（或股本）||270,720,000.00|270,720,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||301,095,117.24|301,095,117.24
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||91,726,888.26|81,309,191.70
一般风险准备|||
未分配利润||351,546,190.41|314,884,381.70
归属于母公司所有者权益（或股东权益）合计||1,015,088,195.91|968,008,690.64
少数股东权益|||
所有者权益（或股东权益）合计||1,015,088,195.91|968,008,690.64
负债和所有者权益（或股东权益）总计||1,408,816,743.32|1,172,446,158.30
