page|65
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||397,844,269.88|328,353,630.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||18,389,286.77|5,120,387.69
经营活动现金流入小计||416,233,556.65|333,474,018.39
购买商品、接受劳务支付的现金||321,708,599.75|227,823,092.39
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||58,135,858.69|54,058,120.55
支付的各项税费||9,234,791.61|15,098,034.35
支付其他与经营活动有关的现金||23,127,360.61|41,103,785.03
经营活动现金流出小计||412,206,610.66|338,083,032.32
经营活动产生的现金流量净额||4,026,945.99|-4,609,013.93
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,358,169.12|
处置固定资产、无形资产和其他长期资产收回的现金净额||2,538.46|20,958.51
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,360,707.58|20,958.51
购建固定资产、无形资产和其他长期资产支付的现金||974,236.87|989,605.70
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||974,236.87|989,605.70
投资活动产生的现金流量净额||386,470.71|-968,647.19
page|66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||150,000,000.00|200,000,000.00
收到其他与筹资活动有关的现金||47,500,000.00|47,500,000.00
筹资活动现金流入小计||197,500,000.00|247,500,000.00
偿还债务支付的现金||150,000,000.00|200,000,000.00
分配股利、利润或偿付利息支付的现金||6,592,992.12|6,708,343.08
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||50,000,000.00|
筹资活动现金流出小计||206,592,992.12|206,708,343.08
筹资活动产生的现金流量净额||-9,092,992.12|40,791,656.92
四、汇率变动对现金及现金等价物的影响||36.15|496.61
五、现金及现金等价物净增加额||-4,679,539.27|35,214,492.41
加：期初现金及现金等价物余额||72,122,395.30|36,907,902.89
六、期末现金及现金等价物余额||67,442,856.03|72,122,395.30
