page|81
项目|附注|2020 年度|2019 年度
一、营业总收入||3,467,021,449.85|2,127,271,802.48
其中：营业收入||3,467,021,449.85|2,127,271,802.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,518,623,590.76|2,304,135,297.03
其中：营业成本||2,902,062,605.33|1,740,329,938.79
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||19,871,966.20|18,280,031.00
销售费用||46,488,743.92|65,608,378.11
管理费用||242,399,058.06|231,163,086.63
研发费用||203,360,255.31|181,025,162.64
财务费用||104,440,961.94|67,728,699.86
其中：利息费用||65,600,666.74|80,281,367.49
利息收入||817,650.94|4,775,048.24
加：其他收益||4,930,136.87|4,441,036.98
投资收益（损失以“－”号填列）||5,347,296.45|-4,499,954.33
其中：对联营企业和合营企业的投资收益||5,122,922.66|-4,499,954.33
page|82
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||176,473.23|-278,606.08
信用减值损失（损失以“-”号填列）||-20,656,419.63|10,399,223.15
资产减值损失（损失以“-”号填列）||-10,818,511.08|-50,014,296.61
资产处置收益（损失以“－”号填列）||14,081.73|
三、营业利润（亏损以“－”号填列）||-72,609,083.34|-216,816,091.44
加：营业外收入||14,065,244.38|21,931,326.47
减：营业外支出||5,442,609.02|8,339,961.74
四、利润总额（亏损总额以“－”号填列）||-63,986,447.98|-203,224,726.71
减：所得税费用||-9,459,097.10|-12,691,853.22
五、净利润（净亏损以“－”号填列）||-54,527,350.88|-190,532,873.49
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-54,527,350.88|-190,532,873.49
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-47,624,684.80|-184,928,432.30
2.少数股东损益（净亏损以“-”号填列）||-6,902,666.08|-5,604,441.19
六、其他综合收益的税后净额||-158,743.36|119,602.54
（一）归属母公司所有者的其他综合收益的税后净额||-158,743.36|119,602.54
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-158,743.36|119,602.54
page|83
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-158,743.36|119,602.54
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-54,686,094.24|-190,413,270.95
（一）归属于母公司所有者的综合收益总额||-47,783,428.16|-184,808,829.76
（二）归属于少数股东的综合收益总额||-6,902,666.08|-5,604,441.19
八、每股收益：|||
（一）基本每股收益(元/股)||-0.10|-0.45
（二）稀释每股收益(元/股)||-0.10|-0.45
