page|99
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||422,177,744|414,230,214
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现|||
page|100
金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,667,007|5,250,537
收到其他与经营活动有关的现金|七、76|2,902,096|1,531,397
经营活动现金流入小计||429,746,847|421,012,148
购买商品、接受劳务支付的现金||-391,348,183|-367,695,676
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||-19,889,607|-21,247,342
支付的各项税费||-4,742,107|-2,777,954
支付其他与经营活动有关的现金|七、76|-7,327,663|-7,285,589
经营活动现金流出小计||-423,307,560|-399,006,561
经营活动产生的现金流量净额||6,439,287|22,005,587
二、投资活动产生的现金流量：|||
收回投资收到的现金|||700,000
取得投资收益收到的现金||165,213|142,548
处置固定资产、无形资产和其他长期资产收回的现金净额||328,392|995,550
处置子公司及其他营业单位收到的现金净额|||1,308,190
收到其他与投资活动有关的现金|七、76|11,512|208,696
投资活动现金流入小计||505,117|3,354,984
购建固定资产、无形资产和其他长期资产支付的现金||-3,058,426|-3,680,488
投资支付的现金||-153,045|-851,042
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76|-111,282|-191,687
投资活动现金流出小计||-3,322,753|-4,723,217
投资活动产生的现金流量净额||-2,817,636|-1,368,233
page|101
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||978,782|26,780,656
其中：子公司吸收少数股东投资收到的现金||18,141|
取得借款收到的现金||58,516,568|60,246,268
收到其他与筹资活动有关的现金|七、76|2,133,082|5,243,622
筹资活动现金流入小计||61,628,432|92,270,546
偿还债务支付的现金||-52,800,364|-44,444,332
分配股利、利润或偿付利息支付的现金||-3,368,348|-698,297
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|-2,739,832|-22,243,229
筹资活动现金流出小计||-58,908,544|-67,385,858
筹资活动产生的现金流量净额||2,719,888|24,884,688
四、汇率变动对现金及现金等价物的影响||96,822|425,967
五、现金及现金等价物净增加额  七、77||6,438,361|45,948,009
加：期初现金及现金等价物余额||60,133,266|14,185,257
六、期末现金及现金等价物余额  七、77||66,571,627|60,133,266
