page|100
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||118,117,959.54|106,074,628.04
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,236,727.08|3,192,799.14
收到其他与经营活动有关的现金|七、78|354,721,207.28|17,472,456.29
经营活动现金流入小计||475,075,893.90|126,739,883.47
购买商品、接受劳务支付的现金||15,123,123.47|7,032,144.50
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||83,656,066.18|58,563,568.20
支付的各项税费||15,099,645.09|13,487,873.42
支付其他与经营活动有关的现金|七、78|134,755,297.73|270,221,463.32
经营活动现金流出小计||248,634,132.47|349,305,049.44
经营活动产生的现金流量净额||226,441,761.43|-222,565,165.97
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,475,156,348.44|1,516,880,264.90
取得投资收益收到的现金||29,791,478.33|44,923,653.90
处置固定资产、无形资产和其他长期资产收回的现金净额||12,960.00|428,890.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||329,655.74
投资活动现金流入小计||1,504,960,786.77|1,562,562,464.54
购建固定资产、无形资产和其他长期资产支付的现金||3,423,824.24|1,916,156.11
投资支付的现金||1,411,799,541.15|1,678,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,415,223,365.39|1,679,916,156.11
page|101
投资活动产生的现金流量净额||89,737,421.38|-117,353,691.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金||3,560,773.75|
分配股利、利润或偿付利息支付的现金||39,862,986.68|33,241.12
其中：子公司支付给少数股东的股利、利润||33,756,837.90|
支付其他与筹资活动有关的现金|七、78|1,279,493.89|12,446.30
筹资活动现金流出小计||44,703,254.32|45,687.42
筹资活动产生的现金流量净额||-44,703,254.32|-45,687.42
四、汇率变动对现金及现金等价物的影响||32,742.10|-75,396.00
五、现金及现金等价物净增加额||271,508,670.59|-340,039,940.96
加：期初现金及现金等价物余额||63,069,641.60|403,109,582.56
六、期末现金及现金等价物余额||334,578,312.19|63,069,641.60
