page|89
项目|附注|2020 年度|2019 年度
一、营业总收入||28,632,622,738.15|25,210,496,276.80
其中：营业收入|七、61|28,632,622,738.15|25,210,496,276.80
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||27,141,145,891.40|24,132,002,247.37
其中：营业成本|七、61|24,345,233,225.52|21,003,677,514.19
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|62,778,215.20|79,917,249.61
销售费用|七、63|302,684,887.16|326,707,852.79
管理费用|七、64|1,676,055,103.33|1,880,819,610.28
研发费用|七、65|446,966,546.98|420,148,543.66
财务费用|七、66|307,427,913.21|420,731,476.84
其中：利息费用||257,379,188.37|418,124,589.68
利息收入||33,083,836.66|24,834,219.74
加：其他收益|七、67|197,483,201.47|170,217,030.77
投资收益（损失以“－”号填列）|七、68|113,237,389.02|82,524,430.79
其中：对联营企业和合营企业的投资收益||84,139,245.19|81,723,002.75
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|38,000,000.00|139,000,000.00
信用减值损失（损失以“-”号填列）|七、71|-99,755,535.86|-14,828,557.14
资产减值损失（损失以“-”号填列）|七、72|-371,121,422.05|-105,638,920.25
资产处置收益（损失以“－”号填列）|七、73|20,670,290.09|-2,128,539.62
三、营业利润（亏损以“－”号填列）||1,389,990,769.42|1,347,639,473.98
加：营业外收入|七、74|50,309,265.18|51,825,296.83
减：营业外支出|七、75|30,562,527.58|53,374,618.19
四、利润总额（亏损总额以“－”号填列）||1,409,737,507.02|1,346,090,152.62
减：所得税费用|七、76|243,660,666.59|237,213,182.31
五、净利润（净亏损以“－”号填列）||1,166,076,840.43|1,108,876,970.31
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,166,076,840.43|1,108,876,970.31
2.终止经营净利润（净亏损以“－”号|||
page|90
填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,145,986,116.36|1,077,406,923.30
2.少数股东损益（净亏损以“-”号填列）||20,090,724.07|31,470,047.01
六、其他综合收益的税后净额||-10,496,878.21|37,604,756.32
（一）归属母公司所有者的其他综合收益的税后净额||-10,496,878.21|37,604,756.32
1．不能重分类进损益的其他综合收益||-10,496,878.21|37,604,756.32
（1）重新计量设定受益计划变动额||-4,082,536.89|33,853,352.45
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-6,414,341.32|3,751,403.87
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,155,579,962.22|1,146,481,726.63
（一）归属于母公司所有者的综合收益总额||1,135,489,238.15|1,115,011,679.62
（二）归属于少数股东的综合收益总额||20,090,724.07|31,470,047.01
八、每股收益：|||
（一）基本每股收益(元/股)||0.49|0.48
（二）稀释每股收益(元/股)||0.49|0.48
