page|76
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,438,050,103.29|1,285,908,860.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的|||
page|77
现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||222,560.00|
收到其他与经营活动有关的现金|七、76（1）|27,262,661.03|22,071,865.40
经营活动现金流入小计||1,465,535,324.32|1,307,980,726.35
购买商品、接受劳务支付的现金||883,120,625.00|834,202,092.04
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||274,627,343.57|332,816,064.40
支付的各项税费||60,681,107.05|83,673,349.65
支付其他与经营活动有关的现金|七、76（2）|62,558,906.82|53,135,675.15
经营活动现金流出小计||1,280,987,982.44|1,303,827,181.24
经营活动产生的现金流量净额||184,547,341.88|4,153,545.11
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,553,150,000.00|2,672,120,000.00
取得投资收益收到的现金||13,215,233.67|27,785,768.91
处置固定资产、无形资产和其他长期资产收回的现金净额||103,079.87|820,774.95
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76（3）|1,304,714.19|111,476.91
投资活动现金流入小计||1,567,773,027.73|2,700,838,020.77
购建固定资产、无形资产和其他长期资产支付的现金||192,813,908.36|303,803,449.18
投资支付的现金||1,552,237,500.00|2,351,120,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的|||
page|78
现金|||
投资活动现金流出小计||1,745,051,408.36|2,654,923,449.18
投资活动产生的现金流量净额||-177,278,380.63|45,914,571.59
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||4,900,000.00
其中：子公司吸收少数股东投资收到的现金|||4,900,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||4,900,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||55,300,005.00|55,300,005.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|19,949.57|13,825.01
筹资活动现金流出小计||55,319,954.57|55,313,830.01
筹资活动产生的现金流量净额||-55,319,954.57|-50,413,830.01
四、汇率变动对现金及现金等价物的影响||375,402.65|843,996.12
五、现金及现金等价物净增加额||-47,675,590.67|498,282.81
加：期初现金及现金等价物余额||338,806,498.32|338,308,215.51
六、期末现金及现金等价物余额||291,130,907.65|338,806,498.32
