page|109
项目|附注|2021 年度|2020 年度
一、营业总收入||18,933,565,813.08|15,360,550,807.48
其中：营业收入|七 61|18,933,565,813.08|15,360,550,807.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||18,491,923,971.11|14,441,334,693.49
其中：营业成本|七 61|17,041,414,939.57|13,123,741,306.69
page|110
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七 62|680,561,324.33|427,760,801.29
销售费用|七 63||
管理费用|七 64|27,404,785.40|23,627,847.18
研发费用|七 65|7,103,226.97|18,399,963.23
财务费用|七 66|735,439,694.84|847,804,775.10
其中：利息费用||747,064,035.80|858,043,378.80
利息收入||9,832,720.34|7,253,147.30
加：其他收益|七 67|61,554,455.36|40,284,531.53
投资收益（损失以“－”号填列）|七 68|-48,260,283.39|330,174,722.66
其中：对联营企业和合营企业的投资收益||-208,659,116.12|121,124,474.70
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|七 69||
公允价值变动收益（损失以“－”号填列）|七 70||
信用减值损失（损失以“-”号填列）|七 71|2,788,494.37|-30,214,646.27
资产减值损失（损失以“-”号填列）|七 72||-356,190,963.32
资产处置收益（损失以“－”号填列）|七 73|-7,426,409.31|338,489.72
三、营业利润（亏损以“－”号填列）||450,298,099.00|903,608,248.31
加：营业外收入|七 74|82,726,100.78|22,838,157.28
减：营业外支出|七 75|54,767,957.46|9,540,449.69
四、利润总额（亏损总额以“－”号填列）||478,256,242.32|916,905,955.90
减：所得税费用|七 76|360,291,660.79|217,397,129.07
五、净利润（净亏损以“－”号填列）||117,964,581.53|699,508,826.83
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||117,964,581.53|699,508,826.83
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||452,250,182.54|759,063,637.28
2.少数股东损益（净亏损以“-”号填列）||-334,285,601.01|-59,554,810.45
六、其他综合收益的税后净额|七 77|-253,403,458.98|-36,425,926.77
（一）归属母公司所有者的其他综合||-253,303,497.08|-36,733,012.08
page|111
收益的税后净额|||
1．不能重分类进损益的其他综合收益||-253,303,497.08|-36,733,012.08
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-253,303,497.08|-36,733,012.08
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-99,961.90|307,085.31
七、综合收益总额||-135,438,877.45|663,082,900.06
（一）归属于母公司所有者的综合收益总额||198,946,685.46|722,330,625.20
（二）归属于少数股东的综合收益总额||-334,385,562.91|-59,247,725.14
八、每股收益：|||
（一）基本每股收益(元/股)||0.05|0.11
（二）稀释每股收益(元/股)||0.05|0.11
