page|52
项目|附注|2019 年度|2018 年度
一、营业总收入||904,500,342.13|768,809,146.14
其中：营业收入|七、58|904,500,342.13|768,809,146.14
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||869,501,976.34|750,857,995.61
其中：营业成本|七、58|684,484,470.51|600,908,470.74
page|53
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、59|4,733,909.37|4,693,726.09
销售费用|七、60|54,148,420.52|51,100,859.89
管理费用|七、61|52,173,025.79|48,209,012.45
研发费用|七、62|34,501,493.17|22,981,085.51
财务费用|七、63|39,460,656.98|22,964,840.93
其中：利息费用||21,248,355.14|20,886,329.91
利息收入||1,355,782.69|528,849.14
加：其他收益|七、64|18,694,873.94|8,964,866.96
投资收益（损失以“－”号填列）  七、65||2,936,611.72|280,578.74
其中：对联营企业和合营企业的投资收益||2,756,611.72|-77,119.88
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、68|-8,161,237.34|
资产减值损失（损失以“-”号填列）|七、69|-60,155.97|- 2,610,052.27
资产处置收益（损失以“－”号填列）|七、70|90,834.72|58,080.49
三、营业利润（亏损以“－”号填列）||48,499,292.86|24,644,624.45
加：营业外收入|七、71|4,328,479.68|85,580.00
减：营业外支出|七、72|21,217.26|2,727.51
四、利润总额（亏损总额以“－”号填列）||52,806,555.28|24,727,476.94
减：所得税费用|七、73|2,241,971.91|3,887,795.92
五、净利润（净亏损以“－”号填列）||50,564,583.37|20,839,681.02
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||50,564,583.37|20,839,681.02
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||50,575,127.55|20,839,681.02
2.少数股东损益（净亏损以“-”号填列）||-10,544.18|
六、其他综合收益的税后净额|七、74|4,225.48|-38,285.97
（一）归属母公司所有者的其他综合收||4,969.82|-38,285.97
page|54
益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||4,969.82|-38,285.97
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||4,969.82|-38,285.97
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-744.34|
七、综合收益总额||50,568,808.85|20,801,395.05
（一）归属于母公司所有者的综合收益总额||50,580,097.37|20,801,395.05
（二）归属于少数股东的综合收益总额||-11,288.52|
八、每股收益：|||
（一）基本每股收益(元/股)||0.1319|0.0544
（二）稀释每股收益(元/股)||0.1319|0.0544
