page|66
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||882,199,296.64|1,019,686,882.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||49,265,785.09|34,371,581.12
经营活动现金流入小计||931,465,081.73|1,054,058,463.67
购买商品、接受劳务支付的现金||694,822,471.77|449,348,459.99
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|67
支付保单红利的现金|||
支付给职工及为职工支付的现金||157,823,127.75|125,989,078.18
支付的各项税费||96,422,155.06|69,734,234.55
支付其他与经营活动有关的现金||84,378,089.13|73,803,084.38
经营活动现金流出小计||1,033,445,843.71|718,874,857.10
经营活动产生的现金流量净额||-101,980,761.98|335,183,606.57
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,000,000.00|138,000,000.00
取得投资收益收到的现金||120,016.44|267,728.11
处置固定资产、无形资产和其他长期资产收回的现金净额|||3,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,000,000.00|1,000,000.00
投资活动现金流入小计||4,120,016.44|139,271,228.11
购建固定资产、无形资产和其他长期资产支付的现金||10,057,208.39|70,854,638.36
投资支付的现金||3,000,000.00|144,272,500.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||6,227,200.00|52,200,000.00
支付其他与投资活动有关的现金|||22,000,000.00
投资活动现金流出小计||19,284,408.39|289,327,138.36
投资活动产生的现金流量净额||-15,164,391.95|-150,055,910.25
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||760,000.00|1,140,000.00
其中：子公司吸收少数股东投资收到的现金||760,000.00|1,140,000.00
取得借款收到的现金||859,000,000.00|774,400,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||859,760,000.00|775,540,000.00
偿还债务支付的现金||569,000,000.00|759,400,000.00
分配股利、利润或偿付利息支付的现金||73,076,783.88|38,811,249.90
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||642,076,783.88|798,211,249.90
筹资活动产生的现金流量净额||217,683,216.12|-22,671,249.90
四、汇率变动对现金及现金等价||-5,410.98|6,336.00
page|68
物的影响|||
五、现金及现金等价物净增加额||100,532,651.21|162,462,782.42
加：期初现金及现金等价物余额||261,253,326.20|98,790,543.78
六、期末现金及现金等价物余额||361,785,977.41|261,253,326.20
