page|71
项目|附注|2019 年度|2018 年度
一、营业总收入||5,304,460,043.57|6,127,385,118.49
其中：营业收入||5,304,460,043.57|6,127,385,118.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,955,817,696.72|5,745,219,426.33
其中：营业成本||4,038,514,088.01|4,847,608,583.05
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||35,033,178.90|31,116,687.80
销售费用||195,298,836.73|201,598,684.31
管理费用||324,044,570.24|298,509,946.94
研发费用||187,466,183.47|178,330,685.56
财务费用||175,460,839.37|188,054,838.67
其中：利息费用||168,360,035.72|183,328,034.71
利息收入||7,088,502.95|6,213,031.33
加：其他收益||38,227,239.45|20,264,800.48
投资收益（损失以“－”号填列）||63,466,287.26|41,969,474.01
其中：对联营企业和合营企业的投资收益||41,866,730.63|24,614,369.84
以摊余成本计量的金融资产终止确认||-92,937,789.98|
page|72
收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-12,657,937.44|
信用减值损失（损失以“-”号填列）||-49,927,605.75|
资产减值损失（损失以“-”号填列）||-157,338,445.12|-119,038,241.81
资产处置收益（损失以“－”号填列）||-8,349,728.88|3,615,148.58
三、营业利润（亏损以“－”号填列）||222,062,156.37|328,976,873.42
加：营业外收入||9,716,340.79|8,324,591.67
减：营业外支出||7,818,250.04|10,347,444.51
四、利润总额（亏损总额以“－”号填列）||223,960,247.12|326,954,020.58
减：所得税费用||73,204,765.73|52,789,882.86
五、净利润（净亏损以“－”号填列）||150,755,481.39|274,164,137.72
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||170,014,785.32|281,459,516.93
2.终止经营净利润（净亏损以“－”号填列）||-19,259,303.93|-7,295,379.21
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||144,049,459.21|262,178,814.19
2.少数股东损益（净亏损以“-”号填列）||6,706,022.18|11,985,323.53
六、其他综合收益的税后净额||-2,516.90|80,189.88
（一）归属母公司所有者的其他综合收益的税后净额||-2,516.90|80,189.88
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-2,516.90|80,189.88
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-2,516.90|80,189.88
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||150,752,964.49|274,244,327.60
（一）归属于母公司所有者的综合收益总额||144,046,942.31|262,259,004.07
（二）归属于少数股东的综合收益总额||6,706,022.18|11,985,323.53
八、每股收益：|||
（一）基本每股收益(元/股)||0.17|0.34
（二）稀释每股收益(元/股)||0.17|0.34
