page|50
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||86,129,018.89|69,354,148.21
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款||133,286,625.8|132,583,013.07
应收款项融资||27,094,892.02|17,968,982.85
预付款项||1,399,394.99|923,752.49
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||317,497.96|427,033.59
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||110,465,244.34|95,978,855.02
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|||713,590.34
流动资产合计||358,692,674.00|317,949,375.57
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
page|51
其他非流动金融资产|||
投资性房地产|||
固定资产||143,144,637.45|162,694,128.83
在建工程||60,830,341.12|48,560,281.57
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||25,897,194.32|27,520,770.17
开发支出|||
商誉|||
长期待摊费用||9,474,716.08|11,112,821.60
递延所得税资产||2,500,477.03|1,413,906.91
其他非流动资产||226,880.00|769,722.80
非流动资产合计||242,074,246.00|252,071,631.88
资产总计||600,766,920.00|570,021,007.45
流动负债：|||
短期借款|||18,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||127,199,990.63|98,605,816.86
预收款项|||4,257,702.32
合同负债||996,917.60|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||10,757,019.90|3,125,401.92
应交税费||7,258,634.20|6,369,933.27
其他应付款||444,016.85|48,875.00
其中：应付利息|||23,055.00
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||7,681,678.28|
流动负债合计||154,338,257.46|130,407,729.37
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
page|52
长期应付职工薪酬|||
预计负债|||
递延收益||7,113,563.52|8,333,548.68
递延所得税负债|||
其他非流动负债|||
非流动负债合计||7,113,563.52|8,333,548.68
负债合计||161,451,820.98|138,741,278.05
所有者权益（或股东权益）：|||
实收资本（或股本）||140,000,000.00|140,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||82,072,070.66|82,072,070.66
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||25,811,494.40|23,064,837.56
一般风险准备|||
未分配利润||191,431,533.96|186,142,821.18
归属于母公司所有者权益（或股东权益）合计||439,315,099.02|431,279,729.40
少数股东权益|||
所有者权益（或股东权益）合计||439,315,099.02|431,279,729.40
负债和所有者权益（或股东权益）总计||600,766,920.00|570,021,007.45
