page|200
项目|2021 年度|2020 年度
一、营业总收入|6,766,137,315.11|8,397,230,002.83
其中：营业收入|6,766,137,315.11|8,397,230,002.83
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|5,076,202,941.38|5,848,783,553.00
其中：营业成本|2,835,422,580.60|3,353,046,363.96
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|24,362,122.86|41,710,867.78
销售费用|1,238,310,798.94|1,078,444,108.59
管理费用|386,697,353.30|543,150,553.44
page|201
研发费用|487,147,967.73|619,642,359.34
财务费用|104,262,117.95|212,789,299.89
其中：利息费用|104,716,372.37|89,042,161.73
利息收入|44,344,892.89|18,099,044.29
加：其他收益|53,422,657.89|51,941,942.45
投资收益（损失以“－”号填列）|173,818,484.94|101,119,287.64
其中：对联营企业和合营企业的投资收益|111,684,497.63|100,383,704.19
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|86,411,750.20|52,203,638.42
信用减值损失（损失以“-”号填列）|-104,474,627.98|-141,914,417.43
资产减值损失（损失以“-”号填列）|-72,393,847.96|-109,391,967.29
资产处置收益（损失以“-”号填列）|-3,883,987.14|-4,231,402.18
三、营业利润（亏损以“－”号填列）|1,822,834,803.68|2,498,173,531.44
加：营业外收入|3,983,568.17|267,547.39
减：营业外支出|80,924,937.38|56,147,173.09
四、利润总额（亏损总额以“－”号填列）|1,745,893,434.47|2,442,293,905.74
减：所得税费用|268,194,830.90|340,241,550.68
五、净利润（净亏损以“－”号填列）|1,477,698,603.57|2,102,052,355.06
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|1,477,698,603.57|2,102,052,355.06
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|1,461,536,272.38|2,090,285,273.48
2.少数股东损益|16,162,331.19|11,767,081.58
六、其他综合收益的税后净额|-66,959,039.82|-131,891,165.97
归属母公司所有者的其他综合收益的税后净额|-65,862,831.96|-128,585,604.62
（一）不能重分类进损益的其他综合收益|37,104,623.10|16,324,275.21
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|37,104,623.10|16,324,275.21
4.企业自身信用风险公允价值变动||
5.其他||
page|202
（二）将重分类进损益的其他综合收益|-102,967,455.06|-144,909,879.83
1.权益法下可转损益的其他综合收益|-10,860.88|-25,449.31
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-102,956,594.18|-144,884,430.52
7.其他||
归属于少数股东的其他综合收益的税后净额|-1,096,207.86|-3,305,561.35
七、综合收益总额|1,410,739,563.75|1,970,161,189.09
归属于母公司所有者的综合收益总额|1,395,673,440.42|1,961,699,668.86
归属于少数股东的综合收益总额|15,066,123.33|8,461,520.23
八、每股收益：||
（一）基本每股收益|3.5643|5.2520
（二）稀释每股收益|3.5502|5.2353
