page|95
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||149,837,332.05|42,682,801.60
交易性金融资产|||
衍生金融资产|||
应收票据|||388,513.15
应收账款||89,200,225.15|83,512,471.62
应收款项融资|||
预付款项||39,871,527.95|38,989,031.82
其他应收款||12,826,343.02|835,353.56
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||189,075,853.32|194,440,181.51
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
page|96
其他流动资产||16,072,429.28|14,219,898.28
流动资产合计||496,883,710.77|375,068,251.54
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||40,000,000.00|
其他权益工具投资||128,286.10|128,286.10
其他非流动金融资产|||
投资性房地产|||
固定资产||332,673,998.64|326,542,950.01
在建工程||849,541.26|
生产性生物资产|||
油气资产|||
使用权资产||7,704,204.26|
无形资产||10,069,645.23|5,289,812.68
开发支出|||
商誉||159,802,286.04|310,219,297.18
长期待摊费用||7,600,143.88|8,586,285.19
递延所得税资产||6,884,832.05|1,507,085.20
其他非流动资产||4,504,329.60|2,782,826.55
非流动资产合计||570,217,267.06|655,056,542.91
资产总计||1,067,100,977.83|1,030,124,794.45
流动负债：|||
短期借款||5,000,000.00|35,800,000.00
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||27,604,129.15|38,601,985.56
预收款项|||
合同负债||7,176,304.77|33,320,166.74
应付职工薪酬||5,808,290.80|5,206,805.97
应交税费||4,899,507.07|7,717,198.57
其他应付款||599,211.01|651,623.29
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
持有待售负债|||
一年内到期的非流动负债||5,470,178.21|19,880,000.00
其他流动负债||3,772,349.33|3,817,021.87
流动负债合计||60,329,970.34|144,994,802.00
非流动负债：|||
保险合同准备金|||
长期借款||53,000,000.00|99,320,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债||3,380,272.16|
page|97
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||5,203,566.55|5,648,566.55
递延所得税负债||22,915.03|27,498.02
其他非流动负债|||
非流动负债合计||61,606,753.74|104,996,064.57
负债合计||121,936,724.08|249,990,866.57
所有者权益（或股东权益）：|||
实收资本（或股本）||342,634,507.00|296,382,800.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||412,981,110.50|136,252,450.55
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||42,946,407.39|42,946,407.39
一般风险准备|||
未分配利润||146,602,228.86|304,552,269.94
归属于母公司所有者权益（或股东权益）合计||945,164,253.75|780,133,927.88
少数股东权益|||
所有者权益（或股东权益）合计||945,164,253.75|780,133,927.88
负债和所有者权益（或股东权益）总计||1,067,100,977.83|1,030,124,794.45
