page|98
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,028,021,316.96|844,156,734.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|99
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七.78（1）|5,089,613.17|12,887,977.20
经营活动现金流入小计||1,033,110,930.13|857,044,711.90
购买商品、接受劳务支付的现金||148,947,951.71|96,479,021.39
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||393,806,729.00|238,151,576.10
支付的各项税费||61,506,412.24|47,015,145.76
支付其他与经营活动有关的现金|七.78（2）|359,469,355.36|1,076,348,255.38
经营活动现金流出小计||963,730,448.31|1,457,993,998.63
经营活动产生的现金流量净额||69,380,481.82|-600,949,286.73
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||92,800.00|127,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七.78（3）||250,000.00
投资活动现金流入小计||92,800.00|377,000.00
购建固定资产、无形资产和其他长期资产支付的现金||26,707,346.97|17,197,649.69
投资支付的现金||86,959,067.20|100,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七.78（4）||310,250,000.00
投资活动现金流出小计||113,666,414.17|427,447,649.69
投资活动产生的现金流量净额||-113,573,614.17|-427,070,649.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||66,585,903.06|226,783,403.38
收到其他与筹资活动有关的现金|七.78（5）|190,500,000.00|25,023,506.42
筹资活动现金流入小计||257,085,903.06|251,806,909.80
偿还债务支付的现金||261,175,703.44|320,780,980.81
分配股利、利润或偿付利息支付的||25,343,249.62|127,689,254.79
page|100
现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七.78（6）||8,027,813.93
筹资活动现金流出小计||286,518,953.06|456,498,049.53
筹资活动产生的现金流量净额||-29,433,050.00|-204,691,139.73
四、汇率变动对现金及现金等价物的影响||6,135,656.78|-13,270,298.67
五、现金及现金等价物净增加额||-67,490,525.57|-1,245,981,374.82
加：期初现金及现金等价物余额||279,295,284.50|1,525,276,659.32
六、期末现金及现金等价物余额||211,804,758.93|279,295,284.50
