page|72
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,587,396,341.49|11,918,333,800.46
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||216,453,723.43|152,347,904.60
收到其他与经营活动有关的现金|七、78|1,052,104,516.30|79,776,073.99
经营活动现金流入小计||5,855,954,581.22|12,150,457,779.05
购买商品、接受劳务支付的现金||3,877,554,776.53|9,339,066,360.69
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||489,618,835.51|507,887,805.13
支付的各项税费||356,543,400.63|238,833,639.64
支付其他与经营活动有关的现金|七、78|393,462,763.56|1,207,933,175.36
经营活动现金流出小计||5,117,179,776.23|11,293,720,980.82
经营活动产生的现金流量净额||738,774,804.99|856,736,798.23
二、投资活动产生的现金流量：|||
收回投资收到的现金|||134,808,330.73
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||419,503,233.00|8,887,704.29
处置子公司及其他营业单位收到的现金净额||395,889,558.94|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||815,392,791.94|143,696,035.02
购建固定资产、无形资产和其他长期资产支付的现金||813,865,537.47|123,789,040.05
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||40,486,338.48
投资活动现金流出小计||813,865,537.47|164,275,378.53
投资活动产生的现金流量净额||1,527,254.47|-20,579,343.51
page|73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,243,994,991.26
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,322,903,183.21|4,979,803,365.75
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||4,322,903,183.21|6,223,798,357.01
偿还债务支付的现金||4,210,874,188.15|6,102,006,319.35
分配股利、利润或偿付利息支付的现金||561,615,654.68|981,801,567.08
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|7,811,381.98|22,616,351.94
筹资活动现金流出小计||4,780,301,224.81|7,106,424,238.37
筹资活动产生的现金流量净额||-457,398,041.60|-882,625,881.36
四、汇率变动对现金及现金等价物的影响||33,451.13|-1,721,199.53
五、现金及现金等价物净增加额||282,937,468.99|-48,189,626.17
加：期初现金及现金等价物余额||119,755,105.31|167,944,731.48
六、期末现金及现金等价物余额||402,692,574.30|119,755,105.31
