page|92
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|369,818,532.21|396,785,472.08
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|9,738,670.03|7,228,820.22
收到其他与经营活动有关的现金|14,560,633.77|4,176,967.81
经营活动现金流入小计|394,117,836.01|408,191,260.11
购买商品、接受劳务支付的现金|152,238,880.85|155,464,188.44
客户贷款及垫款净增加额||
page|93
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|114,015,139.25|116,701,611.31
支付的各项税费|18,882,833.33|34,559,755.81
支付其他与经营活动有关的现金|30,741,066.80|33,362,022.40
经营活动现金流出小计|315,877,920.23|340,087,577.96
经营活动产生的现金流量净额|78,239,915.78|68,103,682.15
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|447,230.00|457,485.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|67,266,299.32|64,168,239.71
投资活动现金流入小计|67,713,529.32|64,625,724.71
购建固定资产、无形资产和其他长期资产支付的现金|36,629,515.11|30,729,076.85
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|70,000,000.00|64,000,000.00
投资活动现金流出小计|106,629,515.11|94,729,076.85
投资活动产生的现金流量净额|-38,915,985.79|-30,103,352.14
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
page|94
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|43,000,000.00|71,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|43,000,000.00|71,000,000.00
偿还债务支付的现金|64,000,000.00|79,600,000.00
分配股利、利润或偿付利息支付的现金|20,686,493.54|18,537,283.99
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|5,085,301.88|550,000.00
筹资活动现金流出小计|89,771,795.42|98,687,283.99
筹资活动产生的现金流量净额|-46,771,795.42|-27,687,283.99
四、汇率变动对现金及现金等价物的影响|-280,314.88|25,767.74
五、现金及现金等价物净增加额|-7,728,180.31|10,338,813.76
加：期初现金及现金等价物余额|49,634,362.10|39,295,548.34
六、期末现金及现金等价物余额|41,906,181.79|49,634,362.10
