page|99
项目|附注|2021 年度|2020 年度
一、营业总收入||8,414,290,033.69|8,973,945,293.43
其中：营业收入|七、61|8,414,290,033.69|8,973,945,293.43
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,564,018,493.99|6,066,397,490.49
其中：营业成本|七、61|5,236,414,990.47|4,580,602,877.75
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|141,378,950.43|151,381,597.31
销售费用|||
管理费用|七、64|331,935,297.70|347,615,644.86
研发费用|七、65|4,843,528.82|
财务费用|七、66|849,445,726.57|986,797,370.57
其中：利息费用|七、66|866,019,764.92|1,008,106,409.84
利息收入|七、67|17,382,833.24|22,701,185.53
加：其他收益|七、67|18,823,944.19|26,419,370.31
投资收益（损失以“－”号填列）|七、68|78,794,073.22|69,098,987.28
其中：对联营企业和合营企业的投资收益|七、68|66,032,826.94|58,246,357.76
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||-587,660.80
信用减值损失（损失以“-”号填列）|七、71|-37,376,478.04|-1,102,659.22
资产减值损失（损失以“-”号填列）|七、72||-76,674.78
资产处置收益（损失以“－”号填列）|七、73|31,770.19|2,682,020.22
三、营业利润（亏损以“－”号填列）||1,910,544,849.26|3,003,981,185.95
加：营业外收入|七、74|33,752,154.78|15,211,712.30
减：营业外支出|七、75|47,013,032.90|57,679,220.01
page|100
四、利润总额（亏损总额以“－”号填列）||1,897,283,971.14|2,961,513,678.24
减：所得税费用|七、76|301,993,429.73|466,925,105.43
五、净利润（净亏损以“－”号填列）||1,595,290,541.41|2,494,588,572.81
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,595,290,541.41|2,494,588,572.81
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,352,036,774.35|2,196,578,942.50
2.少数股东损益（净亏损以“-”号填列）||243,253,767.06|298,009,630.31
六、其他综合收益的税后净额||18,194,108.23|85,905,575.32
（一）归属母公司所有者的其他综合收益的税后净额|七、77|18,194,108.23|85,964,821.54
1．不能重分类进损益的其他综合收益||12,215,342.89|82,685,206.16
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、77|12,215,342.89|82,685,206.16
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、77|5,978,765.34|3,279,615.38
（1）权益法下可转损益的其他综合收益|七、77|5,978,765.34|3,279,615.38
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||-59,246.22
七、综合收益总额||1,613,484,649.64|2,580,494,148.13
（一）归属于母公司所有者的综合收益总额||1,370,230,882.58|2,282,543,764.04
（二）归属于少数股东的综合收益总额||243,253,767.06|297,950,384.09
八、每股收益：|||
（一）基本每股收益(元/股)||0.16|0.28
（二）稀释每股收益(元/股)||0.16|0.28
