page|127
项目|附注|2021 年度|2020 年度
一、营业总收入||317,927,242.89|327,322,729.37
其中：营业收入|五、28|317,927,242.89|327,322,729.37
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||242,189,554.90|241,026,543.08
其中：营业成本|五、28|151,316,376.96|166,292,777.71
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|五、29|1,759,371.53|2,151,606.60
销售费用|五、30|12,506,708.85|7,690,428.75
管理费用|五、31|35,965,220.20|29,218,815.77
研发费用|五、32|38,442,411.38|33,121,810.75
财务费用|五、33|2,199,465.98|2,551,103.50
其中：利息费用||3,537,644.53|2,439,993.65
利息收入||1,767,956.29|300,372.50
加：其他收益|五、34|8,564,008.80|13,602,090.00
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|128
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|五、35|-5,864,213.18|-618,510.28
资产减值损失（损失以“-”号填列）|五、36|-3,649,480.81|-4,259,355.03
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||74,788,002.80|95,020,410.98
加：营业外收入|五、37|10,000,001.45|
减：营业外支出|五、38|13,024.72|801.72
四、利润总额（亏损总额以“－”号填列）||84,774,979.53|95,019,609.26
减：所得税费用|五、39|8,331,377.82|9,214,995.55
五、净利润（净亏损以“－”号填列）||76,443,601.71|85,804,613.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||76,443,601.71|85,804,613.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||76,443,601.71|85,880,889.17
2.少数股东损益（净亏损以“-”号填列）|||-76,275.46
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|129
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||76,443,601.71|85,804,613.71
（一）归属于母公司所有者的综合收益总额||76,443,601.71|85,880,889.17
（二）归属于少数股东的综合收益总额|||-76,275.46
八、每股收益：|||
（一）基本每股收益(元/股)|十四、2|1.27|1.60
（二）稀释每股收益(元/股)|十四、2|1.27|1.60
