page|131
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||207,042,173.66|339,503,215.49
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,271,077.14|12,654,921.48
收到其他与经营活动有关的现金|五、40|13,072,961.17|1,456,057.61
经营活动现金流入小计||226,386,211.97|353,614,194.58
购买商品、接受劳务支付的现金||199,554,166.46|214,885,060.70
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||68,084,693.52|47,260,367.18
支付的各项税费||20,481,662.64|23,472,868.71
支付其他与经营活动有关的现金|五、40|24,505,306.67|21,016,433.14
经营活动现金流出小计||312,625,829.29|306,634,729.73
经营活动产生的现金流量净额||-86,239,617.32|46,979,464.85
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
page|132
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|五、40|1,767,956.29|300,372.50
投资活动现金流入小计||1,767,956.29|300,372.50
购建固定资产、无形资产和其他长期资产支付的现金||9,576,096.93|6,265,330.97
投资支付的现金|||300,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||9,576,096.93|6,565,330.97
投资活动产生的现金流量净额||-7,808,140.64|-6,264,958.47
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||393,640,000.00|56,717,127.04
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||40,000,000.00|24,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||433,640,000.00|80,717,127.04
偿还债务支付的现金||22,000,000.00|12,000,000.00
分配股利、利润或偿付利息支付的现金||8,646,201.63|2,290,892.22
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|五、40|45,850,704.78|17,366,807.08
筹资活动现金流出小计||76,496,906.41|31,657,699.30
筹资活动产生的现金流量净额||357,143,093.59|49,059,427.74
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||263,095,335.63|89,773,934.12
加：期初现金及现金等价物余额||111,158,430.45|21,384,496.33
六、期末现金及现金等价物余额||374,253,766.08|111,158,430.45
