page|103
项目|附注|2021 年度|2020 年度
一、营业总收入||320,719,681.94|288,633,639.42
其中：营业收入||320,719,681.94|288,633,639.42
利息收入||-|
已赚保费||-|
手续费及佣金收入||-|
二、营业总成本||271,664,295.84|229,150,028.56
其中：营业成本||218,722,078.09|184,151,980.28
利息支出||-|
手续费及佣金支出||-|
退保金||-|
赔付支出净额||-|
提取保险责任准备金净额||-|
保单红利支出||-|
分保费用||-|
税金及附加||1,404,786.49|685,885.55
销售费用||7,208,041.87|5,556,472.30
管理费用||25,379,504.54|20,811,454.96
研发费用||16,449,237.51|16,488,114.91
财务费用||2,500,647.34|1,456,120.56
其中：利息费用||2,239,358.58|1,794,421.71
利息收入||1,440,136.83|319,028.53
加：其他收益||10,462,876.25|8,155,913.59
投资收益（损失以“－”号填列）||885,949.99|-122,592.15
其中：对联营企业和合营企业的投资收益||-413,559.04|-287,328.85
以摊余成本计量的金融资产终止确认收益||-|
汇兑收益（损失以“－”号填列）||-|
净敞口套期收益（损失以“-”||-|
page|104
号填列）|||
公允价值变动收益（损失以“－”号填列）||-|
信用减值损失（损失以“-”号填列）||1,643,832.03|-3,113,433.03
资产减值损失（损失以“-”号填列）||-1,462,489.32|-3,835,406.42
资产处置收益（损失以“－”号填列）||404,298.57|-1,318,310.48
三、营业利润（亏损以“－”号填列）||60,989,853.62|59,249,782.37
加：营业外收入||135,724.28|1,008,166.30
减：营业外支出||120,312.99|69,111.18
四、利润总额（亏损总额以“－”号填列）||61,005,264.91|60,188,837.49
减：所得税费用||7,194,803.92|6,855,086.04
五、净利润（净亏损以“－”号填列）||53,810,460.99|53,333,751.45
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||53,810,460.99|53,333,751.45
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||50,962,035.15|51,199,325.91
2.少数股东损益（净亏损以“-”号填列）||2,848,425.84|2,134,425.54
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
page|105
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||53,810,460.99|53,333,751.45
（一）归属于母公司所有者的综合收益总额||50,962,035.15|51,199,325.91
（二）归属于少数股东的综合收益总额||2,848,425.84|2,134,425.54
八、每股收益：|||
（一）基本每股收益(元/股)||0.51|0.61
（二）稀释每股收益(元/股)||0.51|0.61
