page|62
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||2,178,773,494.48|1,122,516,080.12
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||105,216,246.81|97,929,790.53
应收账款||1,063,618,868.30|2,312,594,314.21
应收款项融资||215,161,761.75|117,997,614.40
预付款项||80,375,748.42|68,165,433.05
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|63
其他应收款||51,674,484.83|61,904,674.10
其中：应收利息||1,391,072.22|22,901.31
应收股利|||
买入返售金融资产|||
存货||1,080,506,032.94|860,521,681.66
合同资产||965,667,154.55|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||231,732,164.68|102,534,489.58
流动资产合计||5,972,725,956.76|4,744,164,077.65
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||22,604,717.63|89,592,256.75
其他权益工具投资|||
其他非流动金融资产||3,636,112.40|2,000,000.00
投资性房地产||39,355,504.64|42,547,769.31
固定资产||404,493,722.52|483,126,411.41
在建工程||7,665,355.37|7,786,998.83
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||162,465,981.49|230,054,028.75
开发支出||26,675,076.36|28,469,231.17
商誉|||
长期待摊费用||15,552,098.00|17,335,315.51
递延所得税资产||192,131,910.84|182,021,686.39
其他非流动资产||11,122,452.23|5,856,645.47
非流动资产合计||885,702,931.48|1,088,790,343.59
资产总计||6,858,428,888.24|5,832,954,421.24
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||392,594,378.91|266,733,965.77
应付账款||1,136,251,227.58|928,907,391.26
预收款项|||418,419,724.93
合同负债||658,681,608.85|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||238,313,090.13|181,759,851.66
应交税费||65,434,659.41|47,305,832.22
page|64
其他应付款||42,394,279.83|35,811,929.35
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||141,070,769.59|21,062,552.44
流动负债合计||2,674,740,014.30|1,900,001,247.63
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||22,726,130.97|30,082,266.77
递延所得税负债||1,585,875.65|9,698,757.99
其他非流动负债|||
非流动负债合计||24,312,006.62|39,781,024.76
负债合计||2,699,052,020.92|1,939,782,272.39
所有者权益（或股东权益）：|||
实收资本（或股本）||813,172,000.00|813,172,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,301,861,291.45|1,408,066,070.52
减：库存股|||141,958,743.50
其他综合收益||-399,710.69|291,294.30
专项储备|||
盈余公积||298,727,077.90|275,426,774.38
一般风险准备|||
未分配利润||1,744,048,060.80|1,562,491,934.19
归属于母公司所有者权益（或股东权益）合计||4,157,408,719.46|3,917,489,329.89
少数股东权益||1,968,147.86|-24,317,181.04
所有者权益（或股东权益）合计||4,159,376,867.32|3,893,172,148.85
负债和所有者权益（或股东权益）总计||6,858,428,888.24|5,832,954,421.24
