page|70
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,785,799,193.90|4,642,035,188.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||109,535,689.37|99,169,381.41
收到其他与经营活动有关的现金||200,515,036.44|223,079,554.88
经营活动现金流入小计||5,095,849,919.71|4,964,284,124.32
购买商品、接受劳务支付的现金||2,223,958,688.53|2,163,577,362.84
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||636,934,105.25|689,815,280.32
支付的各项税费||480,534,622.78|449,268,806.27
page|71
支付其他与经营活动有关的现金||768,993,932.53|800,875,350.84
经营活动现金流出小计||4,110,421,349.09|4,103,536,800.27
经营活动产生的现金流量净额||985,428,570.62|860,747,324.05
二、投资活动产生的现金流量：|||
收回投资收到的现金||205,000,000.00|
取得投资收益收到的现金||35,827,588.88|160,709,076.92
处置固定资产、无形资产和其他长期资产收回的现金净额||5,269,642.10|6,171.61
处置子公司及其他营业单位收到的现金净额||14,037,211.71|
收到其他与投资活动有关的现金||5,014,285.71|
投资活动现金流入小计||265,148,728.40|160,715,248.53
购建固定资产、无形资产和其他长期资产支付的现金||39,410,800.43|32,879,812.74
投资支付的现金||100,000,000.00|7,079,824.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||139,410,800.43|39,959,636.74
投资活动产生的现金流量净额||125,737,927.97|120,755,611.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,000,000.00|
其中：子公司吸收少数股东投资收到的现金||2,000,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金||90,140,180.00|
筹资活动现金流入小计||92,140,180.00|
偿还债务支付的现金|||120,000,000.00
分配股利、利润或偿付利息支付的现金||139,031,277.53|142,056,489.45
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||38,040,126.20|122,159,147.77
筹资活动现金流出小计||177,071,403.73|384,215,637.22
筹资活动产生的现金流量净额||-84,931,223.73|-384,215,637.22
四、汇率变动对现金及现金等价物的影响||-2,060,870.16|428,924.08
五、现金及现金等价物净增加额||1,024,174,404.70|597,716,222.70
加：期初现金及现金等价物余额||1,102,733,038.42|505,016,815.72
六、期末现金及现金等价物余额||2,126,907,443.12|1,102,733,038.42
