page|66
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||3,570,055,115.81  3,629,943,999.64
收到的税费返还||2,369,221.27|47,975,961.27
收到其他与经营活动有关的现金|七-55（1）|183,169,213.10|179,766,468.29
经营活动现金流入小计|||3,755,593,550.18  3,857,686,429.20
购买商品、接受劳务支付的现金|||2,284,594,005.19  1,930,431,323.95
支付给职工及为职工支付的现金||494,349,209.00|359,287,688.94
支付的各项税费||237,498,373.34|209,116,613.16
支付其他与经营活动有关的现金|七-55（2）|273,888,031.60|446,234,483.29
经营活动现金流出小计|||3,290,329,619.13  2,945,070,109.34
经营活动产生的现金流量净额||465,263,931.05|912,616,319.86
二、投资活动产生的现金流量：|||
收回投资收到的现金|||2,228,000,000.00  1,390,000,000.00
取得投资收益收到的现金||8,676,969.88|5,712,356.28
处置固定资产、无形资产和其他长期资产收回的现金净额||1,491,389.83|58,794,956.78
处置子公司及其他营业单位收到的现金净额||50,427,898.28|
收到其他与投资活动有关的现金|七-55（3）|59,175,662.65|
投资活动现金流入小计|||2,347,771,920.64  1,454,507,313.06
购建固定资产、无形资产和其他长期资产支付的现金||36,191,987.38|75,810,769.77
投资支付的现金|||2,097,450,000.00  1,780,000,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七-55（4）|180,000,000.00|50,000,000.00
投资活动现金流出小计|||2,313,641,987.38  1,905,810,769.77
投资活动产生的现金流量净额||34,129,933.26|-451,303,456.71
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||303,969,239.21|1,200,000.00
其中：子公司吸收少数股东投资收到的现金||7,350,000.00|1,200,000.00
取得借款收到的现金||300,000.00|36,011,000.00
收到其他与筹资活动有关的现金|七-55（5）|1,992,000.00|51,701,000.00
筹资活动现金流入小计||306,261,239.21|88,912,000.00
偿还债务支付的现金||96,211,000.00|61,400,000.00
分配股利、利润或偿付利息支付的现金||320,155,433.16|117,891,733.97
其中：子公司支付给少数股东的股利、利润||11,497,906.82|14,493,508.53
支付其他与筹资活动有关的现金|七-55（6）|15,154,778.20|5,261,495.02
筹资活动现金流出小计||431,521,211.36|184,553,228.99
筹资活动产生的现金流量净额||-125,259,972.15|-95,641,228.99
四、汇率变动对现金及现金等价物的影响||-373,172.26|16,091.66
五、现金及现金等价物净增加额||373,760,719.90|365,687,725.82
加：期初现金及现金等价物余额||1,141,465,819.66|775,778,093.84
六、期末现金及现金等价物余额|||1,515,226,539.56  1,141,465,819.66
