page|80
项目|附注|2020 年度|2019 年度
一、营业总收入||2,672,212,632.74|2,857,040,777.50
其中：营业收入|七、61|2,672,212,632.74|2,857,040,777.50
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,349,475,863.57|2,459,242,152.66
其中：营业成本|七、61|1,085,613,879.30|1,235,908,254.72
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|28,935,039.74|34,247,521.57
销售费用|七、63|969,898,397.84|923,766,075.07
管理费用|七、64|212,249,267.96|204,658,363.75
研发费用|七、65|41,778,283.16|43,174,849.31
财务费用|七、66|11,000,995.57|17,487,088.24
其中：利息费用||719,286.65|17,167,716.36
利息收入||7,080,824.00|10,839,675.85
加：其他收益|七、67|21,276,471.35|11,939,616.91
投资收益（损失以“－”号填列）|七、68|-58,607,245.47|100,369,219.12
其中：对联营企业和合营企业的投资收益||-61,308,943.43|-61,053,142.35
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|351,528,258.27|108,809,545.75
page|81
|信用减值损失（损失以“-”号填列）  七、71|-1,830,071.32|-5,108,858.47
|资产减值损失（损失以“-”号填列）  七、72|-200,567,131.88|-158,083,447.30
|资产处置收益（损失以“－”号填列）  七、73|-4,472.76|1,551,357.39
三、营业利润（亏损以“－”号填列）||434,532,577.36|457,276,058.24
加：营业外收入|七、74|4,505,465.04|5,882,620.57
减：营业外支出|七、75|8,787,464.87|2,546,976.11
四、利润总额（亏损总额以“－”号填列）||430,250,577.53|460,611,702.70
减：所得税费用|七、76|75,202,233.77|105,659,959.58
五、净利润（净亏损以“－”号填列）||355,048,343.76|354,951,743.12
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||355,048,343.76|354,951,743.12
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||368,890,227.57|370,074,793.92
2.少数股东损益（净亏损以“-”号填列）||-13,841,883.81|-15,123,050.80
六、其他综合收益的税后净额||-62,171,009.80|43,722,278.91
（一）归属母公司所有者的其他综合收益的税后净额|七、77|-62,171,009.80|43,722,278.91
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、77|-62,171,009.80|43,722,278.91
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|七、77|1,889,948.25|24,381,790.56
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、77|-64,060,958.05|19,340,488.35
（7）其他|||
（二）归属于少数股东的其他综合收益的|||
page|82
税后净额|||
七、综合收益总额||292,877,333.96|398,674,022.03
（一）归属于母公司所有者的综合收益总额||306,719,217.77|413,797,072.83
（二）归属于少数股东的综合收益总额||-13,841,883.81|-15,123,050.80
八、每股收益：|||
（一）基本每股收益(元/股)||0.64|0.64
（二）稀释每股收益(元/股)||0.64|0.64
