page|100
项目|附注|2021 年度|2020 年度
一、营业总收入||5,712,871,793.38|6,687,275,485.14
其中：营业收入|注释 61|5,712,871,793.38|6,687,275,485.14
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,145,048,934.57|5,647,245,452.01
其中：营业成本|注释 61|2,960,069,870.72|3,191,803,801.23
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|注释 62|29,734,835.10|40,951,372.40
销售费用|注释 63|341,409,983.25|577,049,775.18
管理费用|注释 64|169,463,073.47|129,556,577.75
研发费用|注释 65|1,691,994,164.98|1,754,021,489.72
财务费用|注释 66|-47,622,992.95|-46,137,564.27
其中：利息费用||21,365,547.97|4,158,604.86
利息收入||79,008,461.03|67,571,919.46
加：其他收益|注释 67|205,664,980.38|358,210,808.18
投资收益（损失以“－”号填列）|注释 68|29,714,681.95|59,051,586.68
其中：对联营企业和合营企业的投资收益||8,767,407.32|7,240.16
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|101
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|注释 70|66,372,309.57|177,808,052.35
信用减值损失（损失以“-”号填列）|注释 71|-508,771.28|1,134,577.32
资产减值损失（损失以“-”号填列）|注释 72|-66,903,274.14|-27,664,353.91
资产处置收益（损失以“－”号填列）|注释 73|1,498,551.38|32,235,492.80
三、营业利润（亏损以“－”号填列）||803,661,336.67|1,640,806,196.55
加：营业外收入|注释 74|418,985.02|2,634,299.93
减：营业外支出|注释 75|1,199,146.24|92,060.02
四、利润总额（亏损总额以“－”号填列）||802,881,175.45|1,643,348,436.46
减：所得税费用|注释 76|-57,041,817.88|-15,824,479.84
五、净利润（净亏损以“－”号填列）||859,922,993.33|1,659,172,916.30
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||859,922,993.33|1,659,172,916.30
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||859,921,624.96|1,659,172,054.66
2.少数股东损益（净亏损以“-”号填列）||1,368.37|861.64
六、其他综合收益的税后净额||-51,090,409.59|-133,299,603.77
（一）归属母公司所有者的其他综合收益的税后净额||-51,090,486.02|-133,299,537.92
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-51,090,486.02|-133,299,537.92
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|102
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-51,090,486.02|-133,299,537.92
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||76.43|-65.85
七、综合收益总额||808,832,583.74|1,525,873,312.53
（一）归属于母公司所有者的综合收益总额||808,831,138.94|1,525,872,516.74
（二）归属于少数股东的综合收益总额||1,444.80|795.79
八、每股收益：|||
（一）基本每股收益(元/股)||1.91|3.67
（二）稀释每股收益(元/股)||1.89|3.57
