page|89
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||16,404,754,638.56  13,595,001,694.71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||37,916,719.08|22,947,609.71
收到其他与经营活动有关的现金||500,076,391.35|288,543,494.38
经营活动现金流入小|||16,942,747,748.99  13,906,492,798.80
page|90
计|||
购买商品、接受劳务支付的现金|||13,269,852,368.55  12,007,160,840.33
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||626,713,923.42|534,704,978.21
支付的各项税费||233,153,561.05|342,818,608.33
支付其他与经营活动有关的现金||217,589,127.93|256,423,919.37
经营活动现金流出小计|||14,347,308,980.95  13,141,108,346.24
经营活动产生的现金流量净额||2,595,438,768.04|765,384,452.56
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,603,500.00|1,153,500.00
处置固定资产、无形资产和其他长期资产收回的现金净额||26,009,181.25|2,911,812.50
处置子公司及其他营业单位收到的现金净额||5,794,115.75|164,471,173.06
收到其他与投资活动有关的现金||28,253,750.00|161,847,538.77
投资活动现金流入小计||63,660,547.00|330,384,024.33
购建固定资产、无形资产和其他长期资产支付的现金||925,519,842.85|1,108,876,012.68
投资支付的现金||150,000,000.00|39,200,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有||12,234,780.42|118,479,095.05
page|91
关的现金|||
投资活动现金流出小计||1,087,754,623.27|1,266,555,107.73
投资活动产生的现金流量净额||-1,024,094,076.27|-936,171,083.40
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,044,569,997.30|
其中：子公司吸收少数股东投资收到的现金||40,580,000.00|
取得借款收到的现金|||13,895,385,045.92  13,804,356,790.77
收到其他与筹资活动有关的现金||27,950,000.00|1,239,168,671.60
筹资活动现金流入小计|||14,967,905,043.22  15,043,525,462.37
偿还债务支付的现金|||11,461,246,827.26  11,891,999,904.06
分配股利、利润或偿付利息支付的现金||822,484,359.78|916,627,912.23
其中：子公司支付给少数股东的股利、利润||2,450,000.00|22,060,000.00
支付其他与筹资活动有关的现金||2,872,461,049.44|1,339,714,054.14
筹资活动现金流出小计|||15,156,192,236.48  14,148,341,870.43
筹资活动产生的现金流量净额||-188,287,193.26|895,183,591.94
四、汇率变动对现金及现金等价物的影响||-85.38|-331.76
五、现金及现金等价物净增加额||1,383,057,413.13|724,396,629.34
加：期初现金及现金等价物余额||3,090,879,786.15|2,366,483,156.81
六、期末现金及现金等价物余额||4,473,937,199.28|3,090,879,786.15
