page|109
项目|附注|2021 年度|2020 年度
一、营业总收入||320,700,226.75|301,903,232.89
其中：营业收入||320,700,226.75|301,903,232.89
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||248,202,292.11|249,304,703.23
其中：营业成本||158,178,350.62|171,816,559.87
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,808,367.84|1,601,693.58
销售费用||11,485,535.29|9,665,596.39
管理费用||34,592,978.97|29,255,589.62
研发费用||26,375,294.00|23,394,138.73
财务费用||15,761,765.39|13,571,125.04
page|110
其中：利息费用||16,338,274.71|12,518,996.31
利息收入||1,127,981.19|67,240.18
加：其他收益||4,762,584.74|4,033,655.06
投资收益（损失以“－”号填列）||118.45|-14,936.38
其中：对联营企业和合营企业的投资收益||118.45|-14,936.38
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-14,498,449.12|-7,495,177.71
资产减值损失（损失以“-”号填列）||-1,233,654.72|314,906.11
资产处置收益（损失以“－”号填列）|||124,305.05
三、营业利润（亏损以“－”号填列）||61,528,533.99|49,561,281.79
加：营业外收入||191,973.39|61,243.31
减：营业外支出||118,986.08|295,656.07
四、利润总额（亏损总额以“－”号填列）||61,601,521.30|49,326,869.03
减：所得税费用||2,520,865.12|4,476,188.80
五、净利润（净亏损以“－”号填列）||59,080,656.18|44,850,680.23
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||59,080,656.18|44,850,680.23
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||58,013,651.89|41,879,111.40
2.少数股东损益（净亏损以“-”号填列）||1,067,004.29|2,971,568.83
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
page|111
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||59,080,656.18|44,850,680.23
（一）归属于母公司所有者的综合收益总额||58,013,651.89|41,879,111.40
（二）归属于少数股东的综合收益总额||1,067,004.29|2,971,568.83
八、每股收益：|||
（一）基本每股收益(元/股)||0.93|0.77
（二）稀释每股收益(元/股)||0.93|0.77
