page|60
项目|附注|2021 年度|2020 年度
一、营业总收入||1,565,634,910.91|1,329,586,420.48
其中：营业收入||1,565,634,910.91|1,329,586,420.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,498,652,642.55|1,304,537,869.31
其中：营业成本||1,101,350,996.14|880,791,015.65
page|61
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||21,047,099.09|17,801,350.60
销售费用||149,423,082.84|130,093,515.48
管理费用||77,618,963.61|73,993,558.05
研发费用||43,620,470.97|41,060,006.52
财务费用||105,592,029.90|160,798,423.01
其中：利息费用||69,849,674.91|76,527,061.43
利息收入||973,460.33|1,745,405.50
加：其他收益||5,471,197.57|15,884,520.13
投资收益（损失以“－”号填列）|||4,910,651.91
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||1,697,544.14|-11,217,122.80
资产减值损失（损失以“-”号填列）||-4,053,235.21|-10,834,435.93
资产处置收益（损失以“－”号填列）||-226,551.97|6,445,976.32
三、营业利润（亏损以“－”号填列）||69,871,222.89|30,238,140.80
加：营业外收入||2,363,527.09|6,139,815.04
减：营业外支出||3,613,135.33|2,447,173.00
四、利润总额（亏损总额以“－”号填列）||68,621,614.65|33,930,782.84
减：所得税费用||8,428,945.49|-3,349,615.97
五、净利润（净亏损以“－”号填列）||60,192,669.16|37,280,398.81
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||60,192,669.16|37,280,398.81
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||60,205,937.96|38,141,473.17
2.少数股东损益（净亏损以“-”||-13,268.80|-861,074.36
page|62
号填列）|||
六、其他综合收益的税后净额||-43,039,395.28|-97,904,756.42
（一）归属母公司所有者的其他综合收益的税后净额||-43,039,395.28|-97,904,756.42
1．不能重分类进损益的其他综合收益||-16,705,974.52|-22,621,332.70
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-16,705,974.52|-22,621,332.70
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-26,333,420.76|-75,283,423.72
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-26,333,420.76|-75,283,423.72
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||17,153,273.88|-60,624,357.61
（一）归属于母公司所有者的综合收益总额||17,166,542.68|-59,763,283.25
（二）归属于少数股东的综合收益总额||-13,268.80|-861,074.36
八、每股收益：|||
（一）基本每股收益(元/股)||0.0532|0.0337
（二）稀释每股收益(元/股)||0.0532|0.0337
