page|116
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|373,675,773.25|430,067,790.96
结算备付金|||
拆出资金|||
交易性金融资产|七、2|601,000,000.00|65,000,000.00
衍生金融资产|||
应收票据|||
应收账款|七、5|76,380,095.84|61,642,690.07
应收款项融资|||
预付款项|七、7|24,777,779.39|19,904,640.03
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|8,088,680.96|13,708,751.08
其中：应收利息|七、8|775,175.32|870,060.00
应收股利|||
买入返售金融资产|||
存货|七、9|24,923,770.61|24,496,112.92
合同资产|七、10|10,073,194.44|3,936,460.48
持有待售资产|||
一年内到期的非流动资产|||
page|117
其他流动资产|七、13|72,488,167.82|526,550,857.28
流动资产合计||1,191,407,462.31|1,145,307,302.82
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|1,535,645.95|
其他权益工具投资|||
其他非流动金融资产|七、19|11,144,709.70|
投资性房地产|||
固定资产|七、21|282,158,127.04|281,530,712.34
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|七、25|30,603,754.40|
无形资产|七、26|61,872,443.43|75,497,133.06
开发支出|||
商誉|七、28|79,311,105.37|81,927,347.05
长期待摊费用|七、29|54,615,183.30|51,628,551.89
递延所得税资产|七、30||3,683,600.83
其他非流动资产|七、31|1,151,589.91|8,431,105.50
非流动资产合计||522,392,559.10|502,698,450.67
资产总计||1,713,800,021.41|1,648,005,753.49
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|42,690,910.40|1,437,617.60
应付账款|七、36|10,868,852.43|9,361,715.13
预收款项|||
合同负债|七、38|24,947,563.91|22,866,347.31
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|2,013,006.60|12,229,638.36
应交税费|七、40|5,798,333.76|4,541,970.38
其他应付款|七、41|16,796,217.09|155,787,569.41
其中：应付利息|七、41|198,899.83|82,282.82
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|23,956,605.82|14,771,588.14
其他流动负债|||
page|118
流动负债合计||127,071,490.01|220,996,446.33
非流动负债：|||
保险合同准备金|||
长期借款|七、45|194,135,500.00|101,135,950.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|29,134,217.02|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|35,481,583.24|36,184,683.31
递延所得税负债|七、30|12,069,827.59|11,758,409.56
其他非流动负债|七、52||
非流动负债合计||270,821,127.85|149,079,042.87
负债合计||397,892,617.86|370,075,489.20
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|400,680,000.00|400,680,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|752,153,881.45|751,239,012.05
减：库存股|||
其他综合收益|七、57|-4,273,536.04|2,005,906.98
专项储备|||
盈余公积|七、59|31,283,550.45|23,285,953.37
一般风险准备|||
未分配利润|七、60|136,063,507.69|100,719,391.89
归属于母公司所有者权益（或股东权益）合计||1,315,907,403.55|1,277,930,264.29
少数股东权益|||
所有者权益（或股东权益）合计||1,315,907,403.55|1,277,930,264.29
负债和所有者权益（或股东权益）总计||1,713,800,021.41|1,648,005,753.49
