page|69
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||341,541,726.95|278,036,488.59
结算备付金|||
拆出资金|||
交易性金融资产||542,457.83|
以公允价值计量且其变动计入当期损益的金融资产|||857,791.85
衍生金融资产|||
应收票据|||
应收账款||62,385,908.32|75,735,628.78
应收款项融资|||
预付款项||754,032.92|2,449,320.81
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,265,571.85|2,443,123.86
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||187,941,905.69|129,183,794.54
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||5,195,162.27|47,412,644.54
流动资产合计||601,626,765.83|536,118,792.97
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||170,296,145.21|185,908,106.41
在建工程||75,520,501.89|41,643,426.47
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||35,220,683.73|35,715,627.47
开发支出|||
page|70
商誉|||
长期待摊费用|||
递延所得税资产||3,480,684.34|2,592,709.66
其他非流动资产|||
非流动资产合计||284,518,015.17|265,859,870.01
资产总计||886,144,781.00|801,978,662.98
流动负债：|||
短期借款||44,958,012.23|72,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||76,870,114.36|36,261,394.04
应付账款||93,605,615.20|73,353,002.85
预收款项||1,697,636.54|2,649,439.43
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||14,791,092.30|11,740,504.23
应交税费||135,390.61|308,307.73
其他应付款||90,519.08|205,406.41
其中：应付利息|||91,660.41
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||232,148,380.32|196,518,054.69
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||8,729,674.98|7,733,174.94
递延所得税负债||81,368.67|128,668.78
其他非流动负债|||
非流动负债合计||8,811,043.65|7,861,843.72
负债合计||240,959,423.97|204,379,898.41
所有者权益（或股东权益）：|||
page|71
实收资本（或股本）||160,000,000.00|160,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||228,648,346.89|228,648,346.89
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||28,729,941.40|23,100,007.66
一般风险准备|||
未分配利润||227,807,068.74|185,850,410.02
归属于母公司所有者权益（或股东权益）合计||645,185,357.03|597,598,764.57
少数股东权益|||
所有者权益（或股东权益）合计||645,185,357.03|597,598,764.57
负债和所有者权益（或股东权益）总计||886,144,781.00|801,978,662.98
