page|80
项目|附注|2019 年度|2018 年度
一、营业总收入|||4,166,986,134.84  4,592,197,657.72
其中：营业收入|||4,166,986,134.84  4,592,197,657.72
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|||3,468,643,898.95  3,745,708,784.10
其中：营业成本|||2,461,377,490.69  2,629,587,500.80
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||270,997,039.48|517,299,334.82
销售费用||358,176,297.08|199,509,732.09
管理费用||293,310,439.16|184,984,121.05
研发费用|||
财务费用||84,782,632.54|214,328,095.34
其中：利息费用||179,052,991.10|313,191,420.77
利息收入||111,551,111.65|102,991,848.02
page|81
加：其他收益||5,566,267.14|4,717,643.05
投资收益（损失以“－”号填列）||116,119,083.97|-45,384,044.36
其中：对联营企业和合营企业的投资收益||88,119,383.56|-60,236,132.64
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-5,723,840.78|
资产减值损失（损失以“-”号填列）|||-67,150,655.82
资产处置收益（损失以“－”号填列）||16,097,775.70|185,598.75
三、营业利润（亏损以“－”号填列）||830,401,521.92|738,857,415.24
加：营业外收入||12,628,699.57|1,580,816.93
减：营业外支出||5,618,694.69|7,160,131.76
四、利润总额（亏损总额以“－”号填列）||837,411,526.80|733,278,100.41
减：所得税费用||251,888,194.21|333,500,500.42
五、净利润（净亏损以“－”号填列）||585,523,332.59|399,777,599.99
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||585,523,332.59|399,777,599.99
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||588,364,140.41|411,282,498.33
2.少数股东损益（净亏损以“-”号填列）||-2,840,807.82|-11,504,898.34
六、其他综合收益的税后净额||1,642,035.05|-714,650.48
（一）归属母公司所有者的其他综合收益的税后净额||1,642,035.05|-714,650.48
1．不能重分类进损益的其他综合收益|||
page|82
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,642,035.05|-714,650.48
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||1,642,035.05|-714,650.48
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||587,165,367.64|399,062,949.51
（一）归属于母公司所有者的综合收益总额||590,006,175.46|410,567,847.85
（二）归属于少数股东的综合收益总额||-2,840,807.82|-11,504,898.34
八、每股收益：|||
（一）基本每股收益(元/股)||0.44|0.31
（二）稀释每股收益(元/股)||0.44|0.31
