page|106
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|27,391,039,009.48|25,251,465,476.92
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
page|107
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|140,982,747.34|7,547,131.00
收到其他与经营活动有关的现金|1,711,588,414.10|1,493,471,169.49
经营活动现金流入小计|29,243,610,170.92|26,752,483,777.41
购买商品、接受劳务支付的现金|23,335,364,319.59|21,250,093,347.94
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,680,164,706.62|1,396,894,383.12
支付的各项税费|763,585,050.44|911,331,589.50
支付其他与经营活动有关的现金|2,105,834,439.54|1,859,660,516.61
经营活动现金流出小计|27,884,948,516.19|25,417,979,837.17
经营活动产生的现金流量净额|1,358,661,654.73|1,334,503,940.24
二、投资活动产生的现金流量：||
收回投资收到的现金|8,022,274.56|
取得投资收益收到的现金|156,340,441.63|166,421,662.57
处置固定资产、无形资产和其他长期资产收回的现金净额|2,834,697.70|2,440,653.74
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|250,000,000.00|599,600,000.00
投资活动现金流入小计|417,197,413.89|768,462,316.31
page|108
购建固定资产、无形资产和其他长期资产支付的现金|582,401,839.58|779,896,796.78
投资支付的现金|347,343,750.00|175,328,200.00
质押贷款净增加额||0.00
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|240,000,000.00|510,459,876.97
投资活动现金流出小计|1,169,745,589.58|1,465,684,873.75
投资活动产生的现金流量净额|-752,548,175.69|-697,222,557.44
三、筹资活动产生的现金流量：||
吸收投资收到的现金|406,900,000.00|888,419,828.09
其中：子公司吸收少数股东投资收到的现金|406,900,000.00|248,967,012.00
取得借款收到的现金|5,460,342,900.00|4,792,050,000.00
收到其他与筹资活动有关的现金|0.00|
筹资活动现金流入小计|5,867,242,900.00|5,680,469,828.09
偿还债务支付的现金|5,334,226,779.00|5,238,443,116.00
分配股利、利润或偿付利息支付的现金|443,425,969.08|428,594,168.45
其中：子公司支付给少数股东的股利、利润|36,300,356.40|38,627,249.71
支付其他与筹资活动有关的现金|11,041,108.41|2,023,232.80
筹资活动现金流出小计|5,788,693,856.49|5,669,060,517.25
筹资活动产生的现金流量净额|78,549,043.51|11,409,310.84
四、汇率变动对现金及现金等价物的影响|1,848,683.73|6,925,169.50
五、现金及现金等价物净增加额|686,511,206.28|655,615,863.14
加：期初现金及现金等价物余额|4,488,893,673.16|3,833,277,810.02
六、期末现金及现金等价物余额|5,175,404,879.44|4,488,893,673.16
