page|76
项目|附注|2020 年度|2019 年度
一、营业总收入||18,382,721,153|17,164,162,965
其中：营业收入|七、61|18,382,721,153|17,164,162,965
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||15,984,663,566|15,346,716,735
其中：营业成本|七、61|13,252,895,270|12,614,021,326
page|77
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|104,707,393|97,615,566
销售费用|七、63|962,923,869|1,064,133,871
管理费用|七、64|508,804,698|519,664,773
研发费用|七、65|763,398,433|729,921,426
财务费用|七、66|391,933,903|321,359,773
其中：利息费用|七、66|267,780,087|371,363,963
利息收入|七、66|44,598,805|77,507,907
加：其他收益|七、67|107,269,516|70,209,806
投资收益（损失以“－”号填列）|七、68|8,876,631|-3,639,543
其中：对联营企业和合营企业的投资收益|七、68|71,496|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|4,682,636|21,137,632
信用减值损失（损失以“-”号填列）|七、71|-28,260,453|-22,719,659
资产减值损失（损失以“-”号填列）|七、72|-168,580,038|-230,372,526
资产处置收益（损失以“－”号填列）|七、73|-3,198,205|-3,982,476
三、营业利润（亏损以“－”号填列）||2,318,847,674|1,648,079,464
加：营业外收入|七、74|16,082,964|22,016,480
减：营业外支出|七、75|24,120,892|4,859,377
四、利润总额（亏损总额以“－”号填列）||2,310,809,746|1,665,236,567
减：所得税费用|七、76|90,538,776|-2,225,763
五、净利润（净亏损以“－”号填列）||2,220,270,970|1,667,462,330
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,220,270,970|1,667,462,330
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|78
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,220,426,409|1,667,925,823
2.少数股东损益（净亏损以“-”号填列）||-155,439|-463,493
六、其他综合收益的税后净额|七、77|-280,588,349|65,431,169
（一）归属母公司所有者的其他综合收益的税后净额||-280,588,349|65,431,169
1．不能重分类进损益的其他综合收益||44,214,259|-15,124,282
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||44,214,259|-15,124,282
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-324,802,608|80,555,451
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-324,802,608|80,555,451
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,939,682,621|1,732,893,499
（一）归属于母公司所有者的综合收益总额||1,939,838,060|1,733,356,992
（二）归属于少数股东的综合收益总额||-155,439|-463,493
八、每股收益：|||
（一）基本每股收益(元/股)||1.82|1.41
（二）稀释每股收益(元/股)||1.77|1.37
