page|58
项目|附注|2021 年度|2020 年度
一、营业总收入|41|3,886,938,761.96|3,025,637,691.10
其中：营业收入||3,886,938,761.96|3,025,637,691.10
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|41|4,312,905,940.09|3,453,307,112.91
其中：营业成本||3,555,821,533.63|2,763,124,960.68
利息支出|||
手续费及佣金支出|||
page|59
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|42|24,591,581.32|22,943,341.83
销售费用|43|165,381,228.24|140,277,523.91
管理费用|44|355,318,630.09|327,892,286.67
研发费用|45|81,371,945.50|68,746,388.38
财务费用|46|130,421,021.31|130,322,611.44
其中：利息费用|46|147,187,415.38|146,331,039.70
利息收入|46|22,653,992.94|23,248,794.48
加：其他收益|47|30,057,278.90|41,711,228.94
投资收益（损失以“－”号填列）|48|-501,110,426.65|-1,085,373,507.13
其中：对联营企业和合营企业的投资收益|48|-525,506,304.10|-1,089,056,707.17
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|49|5,440,028.39|205,632,666.46
信用减值损失（损失以“-”号填列）|50|10,099,558.58|-5,571,401.94
资产减值损失（损失以“-”号填列）|51|-1,486,775.97|-64,122,030.44
资产处置收益（损失以“－”号填列）|52|17,394,916.97|31,409,271.83
三、营业利润（亏损以“－”号填列）||-865,572,597.91|-1,303,983,194.09
加：营业外收入|53|58,696,843.64|12,951,285.65
减：营业外支出|54|5,122,718.66|13,063,445.25
四、利润总额（亏损总额以“－”号填列）||-811,998,472.93|-1,304,095,353.69
减：所得税费用|55|11,104,583.14|56,602,095.58
五、净利润（净亏损以“－”号填列）||-823,103,056.07|-1,360,697,449.27
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-772,115,086.60|-1,293,544,522.07
2.终止经营净利润（净亏损以“－”号填列）||-50,987,969.47|-67,152,927.20
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-768,187,107.53|-1,268,206,308.83
page|60
2.少数股东损益（净亏损以“-”号填列）||-54,915,948.54|-92,491,140.44
六、其他综合收益的税后净额||10,774,006.13|-4,283,187.39
（一）归属母公司所有者的其他综合收益的税后净额||10,774,006.13|-4,283,187.39
1．不能重分类进损益的其他综合收益||11,309,641.68|-4,283,187.39
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||11,309,641.68|-4,283,187.39
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-535,635.55|
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-535,635.55|
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-812,329,049.94|-1,364,980,636.66
（一）归属于母公司所有者的综合收益总额||-757,413,101.40|-1,272,489,496.22
（二）归属于少数股东的综合收益总额||-54,915,948.54|-92,491,140.44
八、每股收益：|||
（一）基本每股收益(元/股)||-0.90|-1.49
（二）稀释每股收益(元/股)||-0.90|-1.49
