page|86
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||259,348,083.63|279,576,248.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||141,151,198.18|13,327,955.19
经营活动现金流入小计||400,499,281.81|292,904,204.02
购买商品、接受劳务支付的现金||110,414,003.21|100,466,340.41
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|87
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||57,833,401.72|72,523,765.39
支付的各项税费||19,411,525.22|16,439,880.19
支付其他与经营活动有关的现金||45,157,861.86|44,222,930.26
经营活动现金流出小计||232,816,792.01|233,652,916.25
经营活动产生的现金流量净额||167,682,489.80|59,251,287.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,171,300,000.00|1,829,191,273.54
取得投资收益收到的现金||21,242,582.80|33,182,447.36
处置固定资产、无形资产和其他长期资产收回的现金净额||3,108,616.00|272,342.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,195,651,198.80|1,862,646,062.90
购建固定资产、无形资产和其他长期资产支付的现金||34,121,680.77|39,027,337.29
投资支付的现金||2,345,372,690.00|1,834,570,456.84
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||42,000,000.00|58,000,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,421,494,370.77|1,931,597,794.13
投资活动产生的现金流量净额||-225,843,171.97|-68,951,731.23
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,000,000.00|
其中：子公司吸收少数股东投资收到的现金||6,000,000.00|
取得借款收到的现金||22,796,901.25|71,372,742.56
收到其他与筹资活动有关的现金||110,000.00|
筹资活动现金流入小计||28,906,901.25|71,372,742.56
偿还债务支付的现金|||50,000,000.00
分配股利、利润或偿付利息支付的现金||3,864,000.00|7,716,000.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||3,864,000.00|57,716,000.01
筹资活动产生的现金流量净额||25,042,901.25|13,656,742.55
四、汇率变动对现金及现金等价物的影响||-17,491.89|155,915.51
五、现金及现金等价物净增加额||-33,135,272.81|4,112,214.60
加：期初现金及现金等价物余额||50,990,432.82|46,878,218.22
page|88
六、期末现金及现金等价物余额||17,855,160.01|50,990,432.82
