page|129
项目|2021 年度|2020 年度
一、营业总收入|1,675,539,898.37|1,258,711,606.33
其中：营业收入|1,675,539,898.37|1,258,711,606.33
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,616,674,919.57|1,112,449,371.71
其中：营业成本|1,323,015,312.83|865,864,739.97
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|8,341,860.01|7,796,126.51
销售费用|129,472,320.51|112,100,784.43
管理费用|73,720,057.36|62,537,349.72
研发费用|69,219,211.53|52,951,891.35
财务费用|12,906,157.33|11,198,479.73
其中：利息费用|16,469,187.78|13,314,519.96
利息收入|4,784,408.65|2,982,167.97
加：其他收益|8,813,382.22|4,520,681.21
投资收益（损失以“－”号填列）||-635,703.89
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填|-13,567,935.79|-11,301,246.39
page|130
列）||
资产减值损失（损失以“-”号填列）|-358,423.50|-1,555,485.44
资产处置收益（损失以“-”号填列）|-962,418.33|3,955.48
三、营业利润（亏损以“－”号填列）|52,789,583.40|137,294,435.59
加：营业外收入|2,453,701.25|1,984,199.07
减：营业外支出|1,423,402.17|2,865,285.36
四、利润总额（亏损总额以“－”号填列）|53,819,882.48|136,413,349.30
减：所得税费用|3,124,861.29|23,648,264.35
五、净利润（净亏损以“－”号填列）|50,695,021.19|112,765,084.95
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|50,695,021.19|112,765,084.95
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|50,689,231.18|111,751,115.89
2.少数股东损益|5,790.01|1,013,969.06
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
page|131
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|50,695,021.19|112,765,084.95
归属于母公司所有者的综合收益总额|50,689,231.18|111,751,115.89
归属于少数股东的综合收益总额|5,790.01|1,013,969.06
八、每股收益：||
（一）基本每股收益|0.136|0.342
（二）稀释每股收益|0.136|0.342
