page|98
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|990,388,668.41|702,209,076.78
其中：营业收入|七、61|990,388,668.41|702,209,076.78
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|761,446,110.43|577,764,361.15
其中：营业成本|七、61|649,903,101.07|481,365,962.10
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|5,154,406.87|4,773,164.18
销售费用|七、63|27,606,787.49|25,336,963.92
管理费用|七、64|29,204,553.37|27,490,618.47
研发费用|七、65|48,980,257.38|33,121,891.30
财务费用|七、66|597,004.25|5,675,761.18
其中：利息费用||1,672,965.58|5,187,512.68
利息收入||2,213,895.78|1,162,838.30
加：其他收益|七、67|14,183,489.57|2,996,592.32
投资收益（损失以“－”号填列）|七、68|1,390,676.85|186,123.34
其中：对联营企业和合营企业的投资收益|||-
以摊余成本计量的金融资产终止确认收益|||-
汇兑收益（损失以“－”号填|||-
page|99
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||6,381,967.13|
信用减值损失（损失以“-”号填列）|七、71|-700,407.78|-2,249,140.62
资产减值损失（损失以“-”号填列）|七、72|-4,594,586.13|-3,835,945.03
资产处置收益（损失以“－”号填列）|七、73|-1,182,171.66|-88,877.10
三、营业利润（亏损以“－”号填列）||244,421,525.96|121,453,468.54
加：营业外收入|七、74|11,026,825.47|2,044,344.67
减：营业外支出|七、75|435,482.02|93,715.53
四、利润总额（亏损总额以“－”号填列）||255,012,869.41|123,404,097.68
减：所得税费用|七、76|32,790,550.34|15,955,472.30
五、净利润（净亏损以“－”号填列）||222,222,319.07|107,448,625.38
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）|||
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||222,222,319.07|107,448,625.38
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|100
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|||
（一）归属于母公司所有者的综合收益总额|||
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||2.22|1.43
（二）稀释每股收益(元/股)||2.22|1.43
