page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||13,513,168,379.43|8,149,185,942.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||461,748,629.40|344,349,025.25
page|77
收到其他与经营活动有关的现金||256,532,720.81|299,356,751.13
经营活动现金流入小计||14,231,449,729.64|8,792,891,719.24
购买商品、接受劳务支付的现金||11,677,571,664.20|7,632,681,302.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||416,014,017.51|382,544,353.49
支付的各项税费||687,108,103.97|286,097,446.20
支付其他与经营活动有关的现金||575,467,513.15|652,476,925.93
经营活动现金流出小计||13,356,161,298.83|8,953,800,028.57
经营活动产生的现金流量净额||875,288,430.81|-160,908,309.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,327,897,453.43|7,625,170,000.00
取得投资收益收到的现金||119,852.00|42,524,038.93
处置固定资产、无形资产和其他长期资产收回的现金净额||1,795,085.47|450,641,062.18
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||34,415,968.00|24,969,575.95
投资活动现金流入小计||12,364,228,358.90|8,143,304,677.06
购建固定资产、无形资产和其他长期资产支付的现金||356,609,927.95|321,265,462.24
投资支付的现金||11,384,550,217.60|9,517,940,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||27,566,233.69|
投资活动现金流出小计||11,768,726,379.24|9,839,205,462.24
投资活动产生的现金流量净额||595,501,979.66|-1,695,900,785.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||126,478,300.00|213,367,410.00
其中：子公司吸收少数股东投资收到的现金||126,478,300.00|
取得借款收到的现金|||318,102,976.00
发行债券收到的现金|||1,818,718,900.00
收到其他与筹资活动有关的现金||141,565,431.39|563,370,765.44
筹资活动现金流入小计||268,043,731.39|2,913,560,051.44
偿还债务支付的现金||300,000,000.00|765,571,244.00
分配股利、利润或偿付利息支付的现金||71,577,847.37|134,587,574.59
page|78
其中：子公司支付给少数股东的股利、利润||3,013,200.00|2,916,000.00
支付其他与筹资活动有关的现金||11,440,070.65|2,193,344.97
筹资活动现金流出小计||383,017,918.02|902,352,163.56
筹资活动产生的现金流量净额||-114,974,186.63|2,011,207,887.88
四、汇率变动对现金及现金等价物的影响||-11,030,064.58|6,992,251.38
五、现金及现金等价物净增加额||1,344,786,159.26|161,391,044.75
加：期初现金及现金等价物余额||686,773,843.72|525,382,798.97
六、期末现金及现金等价物余额||2,031,560,002.98|686,773,843.72
