page|84
项目|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：||
货币资金|1,455,700,499.01|482,679,148.39
结算备付金||
拆出资金||
交易性金融资产|2,074,042,141.82|1,535,264,849.67
衍生金融资产|112,351,762.10|99,865,745.36
应收票据||
应收账款|39,977,496.73|48,269,866.25
应收款项融资||
预付款项|42,740,385.17|26,885,087.34
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|47,639,935.53|20,886,951.58
其中：应收利息|336,372.46|
应收股利||
买入返售金融资产||
存货|1,028,330,998.21|1,026,982,033.15
合同资产||
持有待售资产||
一年内到期的非流动资产||
其他流动资产|36,839,584.51|693,121,505.30
流动资产合计|4,837,622,803.08|3,933,955,187.04
非流动资产：||
发放贷款和垫款||
page|85
债权投资||
其他债权投资||
长期应收款||
长期股权投资||
其他权益工具投资|44,303,885.24|55,803,885.24
其他非流动金融资产||
投资性房地产||
固定资产|2,808,584,710.82|2,783,312,677.63
在建工程|424,659,399.66|200,415,684.70
生产性生物资产||
油气资产||
使用权资产|37,134,963.76|
无形资产|7,112,054,994.74|5,318,458,341.50
开发支出||
商誉|452,365,699.74|452,365,699.74
长期待摊费用|29,672,067.83|26,510,372.05
递延所得税资产|98,305,166.55|80,300,961.89
其他非流动资产|88,552,675.92|55,632,960.05
非流动资产合计|11,095,633,564.26|8,972,800,582.80
资产总计|15,933,256,367.34|12,906,755,769.84
流动负债：||
短期借款|682,032,529.88|179,194,662.50
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据|1,718,374,146.25|447,518,000.00
应付账款|162,883,100.68|122,152,655.48
预收款项|144,048.99|9,918,998.44
合同负债|16,016,500.89|11,138,631.36
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
page|86
应付职工薪酬|56,319,147.45|48,874,301.36
应交税费|175,549,465.08|140,184,775.87
其他应付款|215,556,106.87|203,427,908.82
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|59,549,061.47|6,781,376.00
其他流动负债|2,082,145.12|1,448,022.08
流动负债合计|3,088,506,252.68|1,170,639,331.91
非流动负债：||
保险合同准备金||
长期借款||234,929,916.67
应付债券||
其中：优先股||
永续债||
租赁负债|10,346,681.01|
长期应付款|150,241,052.00|20,344,128.00
长期应付职工薪酬||
预计负债|42,538,554.00|45,283,429.64
递延收益|410,400.00|444,600.00
递延所得税负债|302,467,065.46|354,563,348.18
其他非流动负债||14,248,463.35
非流动负债合计|506,003,752.47|669,813,885.84
负债合计|3,594,510,005.15|1,840,453,217.75
所有者权益：||
股本|2,776,722,265.00|2,776,722,265.00
其他权益工具||
其中：优先股||
永续债||
资本公积|4,431,280,488.30|4,431,280,488.30
减：库存股||
其他综合收益|-6,369,278.83|-6,400,461.01
page|87
专项储备|2,558,340.56|5,346,480.89
盈余公积|503,405,545.11|438,886,250.88
一般风险准备||
未分配利润|2,758,837,701.09|2,244,198,862.94
归属于母公司所有者权益合计|10,466,435,061.23|9,890,033,887.00
少数股东权益|1,872,311,300.96|1,176,268,665.09
所有者权益合计|12,338,746,362.19|11,066,302,552.09
负债和所有者权益总计|15,933,256,367.34|12,906,755,769.84
