page|111
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,235,266,862.42|5,409,597,118.19
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现|||
page|112
金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,874,986.36|
收到其他与经营活动有关的现金|七、78|80,100,281.84|66,095,855.27
经营活动现金流入小计||6,325,242,130.62|5,475,692,973.46
购买商品、接受劳务支付的现金||2,922,583,436.68|2,486,619,952.25
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||982,797,864.13|841,615,634.88
支付的各项税费||658,389,473.86|641,288,139.68
支付其他与经营活动有关的现金|七、78|873,637,261.85|702,949,352.70
经营活动现金流出小计||5,437,408,036.52|4,672,473,079.51
经 营 活动 产生 的 现金 流量净额||887,834,094.10|803,219,893.95
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,460,000,000.00|3,270,000,000.00
取得投资收益收到的现金||22,225,361.63|30,463,439.01
处置固定资产、无形资产和其他长期资产收回的现金净额||745,590.89|3,737,400.24
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,482,970,952.52|3,304,200,839.25
page|113
购建固定资产、无形资产和其他长期资产支付的现金||893,146,551.05|395,860,875.87
投资支付的现金||3,280,000,000.00|3,270,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||4,173,146,551.05|3,665,860,875.87
投 资 活动 产生 的 现金 流量净额||-1,690,175,598.53|-361,660,036.62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||984,000,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||40,000,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,024,000,000.00|
偿还债务支付的现金||40,000,000.00|
分配股利、利润或偿付利息支付的现金||471,461,683.34|376,500,800.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|56,799,974.10|550,000.00
筹资活动现金流出小计||568,261,657.44|377,050,800.00
筹 资 活动 产生 的 现金 流量净额||455,738,342.56|-377,050,800.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额  七、79||-346,603,161.87|64,509,057.33
加：期初现金及现金等价物余额||1,424,241,835.78|1,359,732,778.45
六、期末现金及现金等价物余额||1,077,638,673.91|1,424,241,835.78
