page|93
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|630,091,561.79|596,622,687.25
其中：营业收入|七、61|630,091,561.79|596,622,687.25
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||464,138,752.51|453,625,356.26
其中：营业成本|七、61|328,696,407.25|330,290,605.38
利息支出|||
page|94
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|2,528,533.76|2,417,203.80
销售费用|七、63|26,465,690.48|31,671,847.89
管理费用|七、64|40,480,443.99|47,622,332.70
研发费用|七、65|59,358,163.83|54,069,769.23
财务费用|七、66|6,609,513.20|-12,446,402.74
其中：利息费用|||
利息收入|七、66|3,147,422.18|203,340.84
加：其他收益|七、67|12,323,335.97|4,881,431.82
投资收益（损失以“－”号填列）|七、68|44,320,619.33|15,730,817.69
其中：对联营企业和合营企业的投资收益|七、68|40,607,557.06|11,177,935.98
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|1,095,032.14|
信用减值损失（损失以“-”号填列）|七、71|-1,136,405.88|-239,642.86
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|七、73|39,072.58|
三、营业利润（亏损以“－”号填列）||222,594,463.42|163,369,937.64
加：营业外收入|七、74|22,719.27|25,833.64
减：营业外支出|七、75|18,366.78|22,289.36
四、利润总额（亏损总额以“－”号填列）||222,598,815.91|163,373,481.92
减：所得税费用|七、76|21,867,613.49|13,864,919.59
五、净利润（净亏损以“－”号填列）||200,731,202.42|149,508,562.33
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||200,731,202.42|149,508,562.33
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||200,747,667.40|149,840,625.28
2.少数股东损益（净亏损以“-”号填列）||-16,464.98|-332,062.95
page|95
六、其他综合收益的税后净额||14,646,992.01|18,910.76
（一）归属母公司所有者的其他综合收益的税后净额||14,646,992.01|18,910.76
1．不能重分类进损益的其他综合收益||15,194,162.28|-20,898.99
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||15,194,162.28|-20,898.99
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-547,170.27|39,809.75
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-547,170.27|39,809.75
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||215,378,194.43|149,527,473.09
（一）归属于母公司所有者的综合收益总额||215,394,659.41|149,859,536.04
（二）归属于少数股东的综合收益总额||-16,464.98|-332,062.95
八、每股收益：|||
（一）基本每股收益(元/股)||0.5192|0.4162
（二）稀释每股收益(元/股)||0.5192|0.4162
