page|97
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||655,880,763.65|633,463,981.29
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,289,252.15|1,827,381.52
收到其他与经营活动有关的现金|七、78|14,234,523.97|4,358,846.88
经营活动现金流入小计||672,404,539.77|639,650,209.69
购买商品、接受劳务支付的现金||72,760,979.78|94,900,736.62
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|98
支付保单红利的现金|||
支付给职工及为职工支付的现金||345,103,129.20|325,769,567.49
支付的各项税费||60,048,530.49|50,807,388.36
支付其他与经营活动有关的现金|七、78|25,169,856.82|31,602,207.19
经营活动现金流出小计||503,082,496.29|503,079,899.66
经营活动产生的现金流量净额||169,322,043.48|136,570,310.03
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,114,550,000.00|790,000,000.00
取得投资收益收到的现金||4,621,481.99|4,552,881.71
处置固定资产、无形资产和其他长期资产收回的现金净额||63,637.38|46,869.27
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||76,705.50
投资活动现金流入小计||1,119,235,119.37|794,676,456.48
购建固定资产、无形资产和其他长期资产支付的现金||9,786,792.60|14,681,630.32
投资支付的现金||1,515,910,000.00|790,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||1,527,849.89|4,840,150.01
支付其他与投资活动有关的现金|七、78||2,688,705.50
投资活动现金流出小计||1,527,224,642.49|812,210,485.83
投资活动产生的现金流量净额||-407,989,523.12|-17,534,029.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||402,549,112.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||402,549,112.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||80,002,000.60|72,000,000.60
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|14,244,397.45|
筹资活动现金流出小计||94,246,398.05|72,000,000.60
筹资活动产生的现金流量净额||308,302,713.95|-72,000,000.60
四、汇率变动对现金及现金等价||-5,988,351.43|7,993,912.09
page|99
物的影响|||
五、现金及现金等价物净增加额||63,646,882.88|55,030,192.17
加：期初现金及现金等价物余额||391,892,318.01|336,862,125.84
六、期末现金及现金等价物余额||455,539,200.89|391,892,318.01
