page|61
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|20,552,402,513.00|19,383,573,224.12
其中：营业收入|七、61|20,552,402,513.00|19,383,573,224.12
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||18,718,586,812.02|17,850,892,408.90
其中：营业成本|七、61|14,626,551,572.01|13,548,725,457.94
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|282,175,595.74|300,589,967.76
销售费用|七、63|789,038,828.13|1,067,295,678.21
管理费用|七、64|1,867,973,299.54|1,905,034,065.65
研发费用|七、65|1,184,356,002.10|975,011,522.48
财务费用|七、66|-31,508,485.50|54,235,716.86
其中：利息费用||37,760,793.29|91,719,221.64
利息收入||112,010,907.55|85,772,633.48
加：其他收益|七、67|342,246,408.84|281,121,566.25
投资收益（损失以“－”号填列）|七、68|78,831,903.38|65,414,902.63
其中：对联营企业和合营企业的投资收益||60,557,166.21|44,014,433.72
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|62
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-545,703.75|-132,738.75
信用减值损失（损失以“-”号填列）|七、71|-42,301,626.45|-96,851,812.49
资产减值损失（损失以“-”号填列）|七、72|-282,626,543.77|-276,128,138.54
资产处置收益（损失以“－”号填列）|七、73|13,188,591.01|-14,237,083.11
三、营业利润（亏损以“－”号填列）||1,942,608,730.24|1,491,867,511.21
加：营业外收入|七、74|31,136,836.73|57,523,193.09
减：营业外支出|七、75|67,407,627.14|36,059,178.40
四、利润总额（亏损总额以“－”号填列）||1,906,337,939.83|1,513,331,525.90
减：所得税费用|七、76|249,482,729.83|222,182,397.67
五、净利润（净亏损以“－”号填列）||1,656,855,210.00|1,291,149,128.23
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,656,855,210.00|1,291,149,128.23
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,364,368,218.95|1,107,406,379.93
2.少数股东损益（净亏损以“-”号填列）||292,486,991.05|183,742,748.30
六、其他综合收益的税后净额|七、77|74,014,699.12|69,657,423.53
（一）归属母公司所有者的其他综合收益的税后净额||71,306,561.69|74,104,889.77
1．不能重分类进损益的其他综合收益||71,695,469.57|73,985,683.54
（1）重新计量设定受益计划变动额||50,664,106.32|25,955,800.30
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||21,031,363.25|48,029,883.24
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-388,907.88|119,206.23
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他|||
page|63
综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-388,907.88|119,206.23
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||2,708,137.43|-4,447,466.24
七、综合收益总额||1,730,869,909.12|1,360,806,551.76
（一）归属于母公司所有者的综合收益总额||1,435,674,780.64|1,181,511,269.70
（二）归属于少数股东的综合收益总额||295,195,128.48|179,295,282.06
八、每股收益：|||
（一）基本每股收益(元/股)||0.330|0.268
（二）稀释每股收益(元/股)||0.330|0.268
