page|100
项目|附注|2021 年度|2020 年度
一、营业总收入||5,087,656,198.23|4,244,104,771.79
其中：营业收入|七、61|5,087,656,198.23|4,244,104,771.79
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,873,337,936.70|4,036,382,106.90
其中：营业成本|七、61|4,221,285,316.88|3,410,921,133.53
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|25,572,780.64|20,685,304.49
销售费用|七、63|164,346,388.08|142,874,164.46
管理费用|七、64|305,115,227.93|276,406,522.69
研发费用|七、65|660,405.02|1,078,821.35
page|101
财务费用|七、66|156,357,818.15|184,416,160.38
其中：利息费用||159,107,376.42|186,751,326.88
利息收入||4,978,965.20|6,712,528.48
加：其他收益|七、67|13,984,962.63|7,640,225.65
投资收益（损失以“－”号填列）|七、68|37,970,284.14|54,638,986.22
其中：对联营企业和合营企业的投资收益||31,703,296.54|38,105,700.81
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
|信用减值损失（损失以“-”号填列）  七、71|-37,364,734.81|-9,446,140.49
|资产减值损失（损失以“-”号填列）  七、72|-510,204.70|-657,791.50
|资产处置收益（损失以“－”号填列）  七、73|662,022.42|309,616.73
三、营业利润（亏损以“－”号填列）||229,060,591.21|260,207,561.50
加：营业外收入|七、74|7,038,787.36|6,669,610.74
减：营业外支出|七、75|6,672,207.60|4,701,169.81
四、利润总额（亏损总额以“－”号填列）||229,427,170.97|262,176,002.43
减：所得税费用|七、76|36,237,771.26|42,000,563.60
五、净利润（净亏损以“－”号填列）||193,189,399.71|220,175,438.83
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||193,189,399.71|220,175,438.83
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||176,315,462.27|206,358,548.04
2.少数股东损益（净亏损以“-”号填列）||16,873,937.44|13,816,890.79
六、其他综合收益的税后净额|七、77|-88,061,437.02|-105,175,318.40
（一）归属母公司所有者的其他综合收益的税后净额||-88,061,437.02|-105,175,318.40
1．不能重分类进损益的其他综合收益||-88,061,437.02|-105,175,318.40
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-88,061,437.02|-105,175,318.40
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
page|102
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||105,127,962.69|115,000,120.43
（一）归属于母公司所有者的综合收益总额||88,254,025.25|101,183,229.64
（二）归属于少数股东的综合收益总额||16,873,937.44|13,816,890.79
八、每股收益：|||
（一）基本每股收益(元/股)||0.15|0.18
（二）稀释每股收益(元/股)||0.15|0.18
