page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,778,831,857.43|2,747,467,128.07
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|66,887,941.68|97,300,237.71
经营活动现金流入小计||1,845,719,799.11|2,844,767,365.78
购买商品、接受劳务支付的现金||154,144,313.62|177,368,030.74
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||189,347,437.40|169,735,837.14
支付的各项税费||593,650,759.64|1,207,340,394.64
支付其他与经营活动有关的现金|七、78|356,281,356.97|477,244,113.60
经营活动现金流出小计||1,293,423,867.63|2,031,688,376.12
经营活动产生的现金流量净额||552,295,931.48|813,078,989.66
二、投资活动产生的现金流量：|||
收回投资收到的现金|||29,675,419.06
取得投资收益收到的现金|||3,591,346.29
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|339,380,762.35|
投资活动现金流入小计||339,380,762.35|33,266,765.35
购建固定资产、无形资产和其他长期资产支付的现金||86,682,417.48|387,492,474.30
投资支付的现金|||13,564,080.86
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|40,291,257.50|2,910,457.08
投资活动现金流出小计||126,973,674.98|403,967,012.24
投资活动产生的现金流量净额||212,407,087.37|-370,700,246.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||222,308,748.78
page|61
收到其他与筹资活动有关的现金|七、78|42,420,404.16|1,089,789,920.85
筹资活动现金流入小计||42,420,404.16|1,312,098,669.63
偿还债务支付的现金||413,857,059.90|1,175,124,660.15
分配股利、利润或偿付利息支付的现金||122,951,994.21|250,369,184.32
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|237,425,444.90|360,816,499.16
筹资活动现金流出小计||774,234,499.01|1,786,310,343.63
筹资活动产生的现金流量净额||-731,814,094.85|-474,211,674.00
四、汇率变动对现金及现金等价物的影响||-7,954,051.70|2,687,998.45
五、现金及现金等价物净增加额|七、79|24,934,872.30|-29,144,932.78
加：期初现金及现金等价物余额||84,676,185.93|113,821,118.71
六、期末现金及现金等价物余额||109,611,058.23|84,676,185.93
