page|69
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||16,734,966,225.92  17,196,835,245.78|
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|（五十九）|1,306,548,169.44|269,543,134.50
经营活动现金流入小计|||18,041,514,395.36  17,466,378,380.28
购买商品、接受劳务支付的现金|||14,819,129,351.49  12,775,237,661.66
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,610,385,489.97|2,906,898,852.20
支付的各项税费||518,353,698.77|855,909,442.47
支付其他与经营活动有关的现金|（五十九）|336,122,673.69|610,598,552.86
经营活动现金流出小计|||18,283,991,213.92  17,148,644,509.19
经营活动产生的现金流量净额||-242,476,818.56|317,733,871.09
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,457,683.60|201,076,264.22
取得投资收益收到的现金|||6,722,423.59
处置固定资产、无形资产和其他长期资产收回的现金净额||5,899,692.17|1,348,163.20
处置子公司及其他营业单位收到的现金净额||609,241,475.38|
收到其他与投资活动有关的现金|（五十九）||1,547,228,358.19
投资活动现金流入小计||627,598,851.15|1,756,375,209.20
购建固定资产、无形资产和其他长期资产支付的现金||72,186,173.07|346,860,921.77
投资支付的现金||210,802,132.24|65,675,520.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||9,588,749.85
page|70
支付其他与投资活动有关的现金|（五十九）|168,000,000.00|5,705,973,529.76
投资活动现金流出小计||450,988,305.31|6,128,098,721.38
投资活动产生的现金流量净额|||176,610,545.84  -4,371,723,512.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||35,955,800.00|79,092,294.00
其中：子公司吸收少数股东投资收到的现金||35,955,800.00|79,092,294.00
取得借款收到的现金|||8,463,584,951.64  11,159,384,379.50
收到其他与筹资活动有关的现金|（五十九）|104,988,458.44|
筹资活动现金流入小计|||8,604,529,210.08  11,238,476,673.50
偿还债务支付的现金||7,327,899,992.23|6,042,641,140.94
分配股利、利润或偿付利息支付的现金||1,493,592,945.38|1,341,908,812.04
其中：子公司支付给少数股东的股利、利润||28,178,791.50|51,526,614.63
支付其他与筹资活动有关的现金|（五十九）|243,981,822.73|4,854,245.27
筹资活动现金流出小计||9,065,474,760.34|7,389,404,198.25
筹资活动产生的现金流量净额||-460,945,550.26|3,849,072,475.25
四、汇率变动对现金及现金等价物的影响||4,270.10|1,811,809.70
五、现金及现金等价物净增加额||-526,807,552.88|-203,105,356.14
加：期初现金及现金等价物余额||2,685,160,417.34|2,888,265,773.48
六、期末现金及现金等价物余额||2,158,352,864.46|2,685,160,417.34
