page|83
项目|2019 年度|2018 年度
一、营业总收入|2,219,034,235.21|3,065,394,827.15
其中：营业收入|2,219,034,235.21|3,065,394,827.15
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,492,812,758.56|3,396,195,160.89
其中：营业成本|2,176,449,762.84|2,936,723,371.80
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|10,710,403.48|14,022,611.03
销售费用|51,831,791.46|47,690,539.90
管理费用|128,030,005.50|149,409,387.16
研发费用|9,972,259.27|902,658.76
财务费用|115,818,536.01|247,446,592.24
其中：利息费用|131,222,774.52|228,777,374.56
利息收入|21,788,322.16|11,776,373.00
加：其他收益|18,421.00|16,316.03
投资收益（损失以“－”号填列）|-17,343,278.82|634,667,294.39
其中：对联营企业和合营企业的投资收益|-17,343,278.82|-18,347,287.42
page|84
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-480,785,372.09|
资产减值损失（损失以“-”号填列）|-200,724,129.64|-143,392,885.35
资产处置收益（损失以“-”号填列）|24,251.64|3,340.34
三、营业利润（亏损以“－”号填列）|-972,588,631.26|160,493,731.67
加：营业外收入|3,070,770.08|1,421,032.68
减：营业外支出|3,797,027.33|4,170,966.15
四、利润总额（亏损总额以“－”号填列）|-973,314,888.51|157,743,798.20
减：所得税费用|-101,434,867.01|30,388,562.67
五、净利润（净亏损以“－”号填列）|-871,880,021.50|127,355,235.53
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-871,880,021.50|127,355,235.53
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|-454,107,059.69|30,981,337.92
2.少数股东损益|-417,772,961.81|96,373,897.61
六、其他综合收益的税后净额|-2,631,305.19|
归属母公司所有者的其他综合收益的税后净额|-2,631,305.19|
（一）不能重分类进损益的其他综合收益|-2,631,305.19|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|85
3.其他权益工具投资公允价值变动|-2,631,305.19|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-874,511,326.69|127,355,235.53
归属于母公司所有者的综合收益总额|-456,738,364.88|30,981,337.92
归属于少数股东的综合收益总额|-417,772,961.81|96,373,897.61
八、每股收益：||
（一）基本每股收益|-0.8888|0.0606
（二）稀释每股收益|-0.8888|0.0606
