page|63
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||176,633,856.28|237,862,218.62
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||148,250,047.53|7,385,000.00
应收账款||1,132,568,682.61|1,903,987,443.75
应收款项融资||30,813,675.80|24,960,450.56
预付款项||36,790,792.11|123,467,064.26
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||123,165,591.17|102,536,526.02
其中：应收利息|||
应收股利||12,667,697.42|38,139,304.06
买入返售金融资产|||
存货||347,649,629.46|284,732,259.60
合同资产||249,019,380.73|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||11,379,094.26|37,176,856.58
流动资产合计||2,256,270,749.95|2,722,107,819.39
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||415,507,065.33|865,746,657.52
其他权益工具投资|||
其他非流动金融资产||261,850,000.00|261,850,000.00
投资性房地产||52,732,031.84|41,412,372.47
固定资产||883,855,993.49|600,687,987.95
在建工程||274,474,541.05|149,915,331.35
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||162,221,249.25|172,421,582.86
开发支出|||
商誉||13,531,992.19|13,531,992.19
page|64
长期待摊费用||5,371,983.86|9,139,742.55
递延所得税资产||4,466,864.38|4,996,456.37
其他非流动资产||75,236,467.14|360,995.44
非流动资产合计||2,149,248,188.53|2,120,063,118.70
资产总计||4,405,518,938.48|4,842,170,938.09
流动负债：|||
短期借款||541,915,746.02|574,073,963.53
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||41,150,000.00|206,814,994.00
应付账款||1,681,220,536.60|1,633,562,707.57
预收款项||8,178,341.58|21,647,232.44
合同负债||33,619,459.00|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||13,637,184.30|12,710,758.42
应交税费||19,637,601.21|21,323,180.25
其他应付款||73,191,123.79|353,086,929.57
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||17,263,214.97|
流动负债合计||2,429,813,207.47|2,823,219,765.78
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||723,225,356.11|794,373,138.32
递延收益||21,959,668.35|24,894,576.74
递延所得税负债||4,899,154.73|78,091.93
其他非流动负债|||
非流动负债合计||750,084,179.19|819,345,806.99
负债合计||3,179,897,386.66|3,642,565,572.77
所有者权益（或股东权益）：|||
实收资本（或股本）||759,903,511.00|759,903,511.00
其他权益工具|||
page|65
其中：优先股|||
永续债|||
资本公积||2,867,282,478.54|2,870,922,157.16
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||43,458,367.93|43,458,367.93
一般风险准备|||
未分配利润||-2,494,526,648.34|-2,528,597,094.89
归属于母公司所有者权益（或股东权益）合计||1,176,117,709.13|1,145,686,941.20
少数股东权益||49,503,842.69|53,918,424.12
所有者权益（或股东权益）合计||1,225,621,551.82|1,199,605,365.32
负债和所有者权益（或股东权益）总计||4,405,518,938.48|4,842,170,938.09
