page|52
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||24,989,209.76|15,111,975.14
收到的税费返还|||
收到其他与经营活动有关的现金||2,843,615.21|2,200,198.19
经营活动现金流入小计||27,832,824.97|17,312,173.33
购买商品、接受劳务支付的现金||20,755,085.76|10,577,613.43
支付给职工及为职工支付的现金||53,721,662.76|54,367,630.99
支付的各项税费||6,570,745.49|8,365,227.79
支付其他与经营活动有关的现金||9,197,173.48|10,363,785.21
经营活动现金流出小计||90,244,667.49|83,674,257.42
经营活动产生的现金流量净额||-62,411,842.52|-66,362,084.09
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||58,613,471.86|50,870,083.13
处置固定资产、无形资产和其他长期资产收回的现金净额||8,728,963.00|12,820,391.30
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||67,342,434.86|63,690,474.43
购建固定资产、无形资产和其他长期资产支付的现金||1,035,899.83|14,506,484.96
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,035,899.83|14,506,484.96
投资活动产生的现金流量净额||66,306,535.03|49,183,989.47
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金||1,534,293.00|1,462,546.00
分配股利、利润或偿付利息支付的现金||308,453.00|327,755.00
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||1,842,746.00|1,790,301.00
筹资活动产生的现金流量净额||-1,842,746.00|-1,790,301.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||2,051,946.51|-18,968,395.62
加：期初现金及现金等价物余额||27,591,237.15|46,559,632.77
六、期末现金及现金等价物余额||29,643,183.66|27,591,237.15
