page|73
一、营业总收入|5,985,722,254.07|5,539,316,059.52
其中：营业收入|5,985,722,254.07|5,539,316,059.52
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|5,776,478,568.16|5,422,059,903.51
其中：营业成本|3,880,337,355.67|3,571,721,018.56
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|49,016,491.03|59,610,155.29
销售费用|1,591,461,765.35|1,582,516,799.15
管理费用|219,812,414.60|193,639,472.04
研发费用|47,052,555.53|18,727,830.62
财务费用|-11,202,014.02|-4,155,372.15
其中：利息费用|1,679,198.89|2,859,074.19
利息收入|14,073,635.17|7,657,366.16
加：其他收益|85,277,587.66|54,589,586.11
投资收益（损失以“－”号填列）|1,029,023.23|8,704,584.11
其中：对联营企业和合营企业的投资收益|-437,330.80|-83,770.15
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-9,632,208.26|
资产减值损失（损失以“-”号填列）|-33,268,546.50|-50,124,423.33
资产处置收益（损失以“-”号填列）|142,572.79|-1,240,346.77
三、营业利润（亏损以“－”号填列）|252,792,114.83|129,185,556.13
加：营业外收入|5,701,401.91|5,637,210.88
减：营业外支出|7,705,829.00|1,823,427.95
四、利润总额（亏损总额以“－”号填列）|250,787,687.74|132,999,339.06
减：所得税费用|31,636,975.92|31,505,450.03
page|74
五、净利润（净亏损以“－”号填列）|219,150,711.82|101,493,889.03
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|219,150,711.82|101,493,889.03
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|220,021,103.27|101,902,173.25
2.少数股东损益|-870,391.45|-408,284.22
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|219,150,711.82|101,493,889.03
归属于母公司所有者的综合收益总额|220,021,103.27|101,902,173.25
归属于少数股东的综合收益总额|-870,391.45|-408,284.22
八、每股收益：||
page|75
（一）基本每股收益|0.27|0.13
（二）稀释每股收益|0.27|0.13
